page|109
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||34,986,043,953.20|33,164,575,227.92
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||186,146,213.19|115,317,725.05
收到其他与经营活动有关的现金||761,689,063.06|771,045,880.34
经营活动现金流入小计||35,933,879,229.45|34,050,938,833.31
购买商品、接受劳务支付的现金||29,046,320,612.67|23,003,376,386.22
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||2,126,183,118.07|1,675,572,935.38
支付的各项税费||1,053,810,864.00|1,407,588,766.02
支付其他与经营活动有关的现金||1,492,561,540.49|1,747,414,373.57
经营活动现金流出小计||33,718,876,135.23|27,833,952,461.19
经营活动产生的现金流量净额||2,215,003,094.22|6,216,986,372.12
二、投资活动产生的现金流量：|||
收回投资收到的现金||204,220.00|640,870,000.00
取得投资收益收到的现金||58,019,749.00|53,857,691.15
处置固定资产、无形资产和其他长期资产收回的现金净额||10,812,632.10|16,123,913.13
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
page|110
投资活动现金流入小计||69,036,601.10|710,851,604.28
购建固定资产、无形资产和其他长期资产支付的现金||6,299,289,770.36|2,830,001,284.56
投资支付的现金||10,636,035.00|676,790,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||711,711,048.17|
支付其他与投资活动有关的现金||667,000,000.00|
投资活动现金流出小计||7,688,636,853.53|3,506,791,284.56
投资活动产生的现金流量净额||-7,619,600,252.43|-2,795,939,680.28
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||12,500,000.00|8,700,000.69
其中：子公司吸收少数股东投资收到的现金||12,500,000.00|
取得借款收到的现金||15,991,594,152.35|10,161,209,519.90
收到其他与筹资活动有关的现金||936,902,220.28|
筹资活动现金流入小计||16,940,996,372.63|10,169,909,520.59
偿还债务支付的现金||9,141,745,565.35|11,773,876,690.31
分配股利、利润或偿付利息支付的现金||2,089,963,306.61|810,086,996.91
其中：子公司支付给少数股东的股利、利润||6,600,000.00|
支付其他与筹资活动有关的现金||20,227,956.31|
筹资活动现金流出小计||11,251,936,828.27|12,583,963,687.22
筹资活动产生的现金流量净额||5,689,059,544.36|-2,414,054,166.63
四、汇率变动对现金及现金等价物的影响||-52,113,779.49|-75,675,707.29
五、现金及现金等价物净增加额||232,348,606.66|931,316,817.92
加：期初现金及现金等价物余额||3,644,228,383.31|2,712,911,565.39
六、期末现金及现金等价物余额||3,876,576,989.97|3,644,228,383.31
