page|145
项目|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：||
货币资金|233,172,410.82|120,093,086.65
结算备付金||
拆出资金||
交易性金融资产|132,000,000.00|
衍生金融资产||
应收票据|62,744,222.22|
应收账款|397,171,142.76|216,531,430.43
应收款项融资|6,936,377.98|66,469,709.30
预付款项|1,364,824.70|957,528.60
应收保费||
应收分保账款||
应收分保合同准备金||
其他应收款|5,493,378.78|3,400,170.08
其中：应收利息||
应收股利||
page|146
买入返售金融资产||
存货|440,239,079.83|262,138,617.16
合同资产||
持有待售资产||
一年内到期的非流动资产||
其他流动资产|38,603,317.88|15,103,780.05
流动资产合计|1,317,724,754.97|684,694,322.27
非流动资产：||
发放贷款和垫款||
债权投资||
其他债权投资||
长期应收款|2,883,106.47|5,432,122.71
长期股权投资|5,064,533.18|5,022,151.38
其他权益工具投资||
其他非流动金融资产||
投资性房地产||
固定资产|340,563,299.86|312,912,945.92
在建工程|38,708,915.48|4,510,249.94
生产性生物资产||
油气资产||
使用权资产|68,676,804.42|
无形资产|18,848,492.21|19,044,437.60
开发支出||
商誉||
长期待摊费用|13,466,047.44|2,732,426.11
递延所得税资产|6,761,387.88|4,509,435.88
其他非流动资产|9,468,579.77|2,589,000.10
非流动资产合计|504,441,166.71|356,752,769.64
资产总计|1,822,165,921.68|1,041,447,091.91
流动负债：||
短期借款|38,241,309.05|31,000,000.00
向中央银行借款||
拆入资金||
交易性金融负债||
page|147
衍生金融负债||
应付票据|199,050,979.06|84,256,710.63
应付账款|387,300,371.34|214,436,613.55
预收款项||
合同负债|1,730,421.97|4,012,382.18
卖出回购金融资产款||
吸收存款及同业存放||
代理买卖证券款||
代理承销证券款||
应付职工薪酬|26,119,982.41|24,387,620.87
应交税费|6,622,931.53|5,713,575.51
其他应付款|2,142,682.76|1,975,562.12
其中：应付利息||
应付股利||
应付手续费及佣金||
应付分保账款||
持有待售负债||
一年内到期的非流动负债|18,473,467.95|16,515,605.35
其他流动负债|35,750,207.74|18,195,032.81
流动负债合计|715,432,353.81|400,493,103.02
非流动负债：||
保险合同准备金||
长期借款||
应付债券||
其中：优先股||
永续债||
租赁负债|17,549,800.07|
长期应付款||6,045,626.32
长期应付职工薪酬||
预计负债||
递延收益|2,788,960.69|1,704,901.03
递延所得税负债|1,429,529.05|1,174,114.04
其他非流动负债|30,032,532.10|
非流动负债合计|51,800,821.91|8,924,641.39
page|148
负债合计|767,233,175.72|409,417,744.41
所有者权益：||
股本|175,796,000.00|131,836,000.00
其他权益工具||
其中：优先股||
永续债||
资本公积|594,236,551.06|308,475,283.12
减：库存股||
其他综合收益|-1,703,084.70|1,413,425.64
专项储备||
盈余公积|12,997,412.75|7,281,430.59
一般风险准备||
未分配利润|273,605,866.85|183,023,208.15
归属于母公司所有者权益合计|1,054,932,745.96|632,029,347.50
少数股东权益||
所有者权益合计|1,054,932,745.96|632,029,347.50
负债和所有者权益总计|1,822,165,921.68|1,041,447,091.91
