page|118
项目|附注|2021 年度|2020 年度
一、营业总收入||31,359,068,083.26|27,503,446,481.61
其中：营业收入|七、61|31,359,068,083.26|27,503,446,481.61
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||31,627,979,500.10|27,195,287,927.53
其中：营业成本|七、61|28,027,652,588.95|24,295,988,647.16
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|103,542,802.15|81,345,877.61
销售费用|七、63|488,412,318.14|483,066,023.25
管理费用|七、64|2,778,986,239.37|2,186,061,847.82
研发费用|七、65|59,995,976.50|51,197,022.46
财务费用|七、66|169,389,574.99|97,628,509.23
其中：利息费用||127,773,367.32|60,267,950.03
利息收入||21,929,941.97|20,653,580.66
加：其他收益|七、67|402,573,314.64|400,097,499.74
投资收益（损失以“－”号填列）|七、68|33,629,913.73|59,604,216.27
其中：对联营企业和合营企业的投资收益||3,346,319.42|2,031,508.78
page|119
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|-4,429,194.14|102,731,027.16
信用减值损失（损失以“-”号填列）|七、71|-21,257,170.97|-60,243,402.89
资产减值损失（损失以“-”号填列）|七、72||
资产处置收益（损失以“－”号填列）|七、73|27,407,398.89|15,624,674.23
三、营业利润（亏损以“－”号填列）||169,012,845.31|825,972,568.59
加：营业外收入|七、74|72,893,618.66|59,723,449.11
减：营业外支出|七、75|75,112,249.38|36,788,458.91
四、利润总额（亏损总额以“－”号填列）||166,794,214.59|848,907,558.79
减：所得税费用|七、76|19,538,137.03|197,123,076.08
五、净利润（净亏损以“－”号填列）||147,256,077.56|651,784,482.71
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||147,256,077.56|651,784,482.71
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||147,755,062.01|651,026,414.60
2.少数股东损益（净亏损以“-”号填列）||-498,984.45|758,068.11
六、其他综合收益的税后净额||385,115,301.31|560,797,597.76
（一）归属母公司所有者的其他综合收益的税后净额||385,115,301.31|560,797,597.76
1．不能重分类进损益的其他综合收益||385,115,301.31|560,797,597.76
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||385,115,301.31|560,797,597.76
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
page|120
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额|||532,371,378.87    1,212,582,080.47
（一）归属于母公司所有者的综合收益总额|||532,870,363.32    1,211,824,012.36
（二）归属于少数股东的综合收益总额||-498,984.45|758,068.11
八、每股收益：|||
（一）基本每股收益(元/股)|十八、2|0.15|0.68
（二）稀释每股收益(元/股)|||
