page|88
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||3,012,648,820.51|2,555,151,692.44
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
page|89
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||28,541,042.70|44,694,253.63
收到其他与经营活动有关的现金||109,732,426.84|86,800,145.77
经营活动现金流入小计||3,150,922,290.05|2,686,646,091.84
购买商品、接受劳务支付的现金||2,371,826,729.54|2,224,121,876.80
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||284,768,450.05|286,114,242.29
支付的各项税费||175,440,589.75|264,902,733.61
支付其他与经营活动有关的现金||129,329,842.99|83,269,907.59
经营活动现金流出小计||2,961,365,612.33|2,858,408,760.29
经营活动产生的现金流量净额||189,556,677.72|-171,762,668.45
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||625,174.99|540,702.83
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||625,174.99|540,702.83
购建固定资产、无形资产和其他长期资产支付的现金||60,688,412.94|87,087,628.18
投资支付的现金||37,213,800.00|48,688,055.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||97,902,212.94|135,775,683.18
投资活动产生的现金流量净额||-97,277,037.95|-135,234,980.35
page|90
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||2,955,683,431.90|2,372,900,000.00
收到其他与筹资活动有关的现金||965,159,653.64|508,494,529.11
筹资活动现金流入小计||3,920,843,085.54|2,881,394,529.11
偿还债务支付的现金||2,833,900,000.00|1,975,498,076.89
分配股利、利润或偿付利息支付的现金||122,931,032.69|110,467,741.78
其中：子公司支付给少数股东的股利、利润||290,707.20|173,744.55
支付其他与筹资活动有关的现金||963,342,819.62|438,763,842.58
筹资活动现金流出小计||3,920,173,852.31|2,524,729,661.25
筹资活动产生的现金流量净额||669,233.23|356,664,867.86
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||92,948,873.00|49,667,219.06
加：期初现金及现金等价物余额||642,855,696.02|593,188,476.96
六、期末现金及现金等价物余额||735,804,569.02|642,855,696.02
