page|69
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||38,160,170,414.30|43,267,794,738.27
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
page|70
收到其他与经营活动有关的现金|七、78|197,304,347.71|391,918,376.28
经营活动现金流入小计||38,357,474,762.01|43,659,713,114.55
购买商品、接受劳务支付的现金||36,958,784,959.14|42,192,415,461.60
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||187,997,903.87|199,240,390.97
支付的各项税费||319,730,695.11|432,818,826.28
支付其他与经营活动有关的现金|七、78|335,461,112.76|329,746,458.74
经营活动现金流出小计||37,801,974,670.88|43,154,221,137.59
经营活动产生的现金流量净额||555,500,091.13|505,491,976.96
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||435,657.47
处置固定资产、无形资产和其他长期资产收回的现金净额|||13,100.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78|9,994,131.99|
投资活动现金流入小计||9,994,131.99|448,757.47
购建固定资产、无形资产和其他长期资产支付的现金||21,833,459.02|46,932,369.40
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||570,006.07
投资活动现金流出小计||21,833,459.02|47,502,375.47
投资活动产生的现金流量净额||-11,839,327.03|-47,053,618.00
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||9,000,000.00
其中：子公司吸收少数股东投资收到的现金|||9,000,000.00
取得借款收到的现金||599,000,000.00|895,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||599,000,000.00|904,000,000.00
偿还债务支付的现金||599,000,000.00|895,000,000.00
分配股利、利润或偿付利息支付的现金||116,868,772.64|111,130,382.22
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||715,868,772.64|1,006,130,382.22
筹资活动产生的现金流量净额||-116,868,772.64|-102,130,382.22
page|71
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||426,791,991.46|356,307,976.74
加：期初现金及现金等价物余额||2,979,703,760.11|2,623,395,783.37
六、期末现金及现金等价物余额||3,406,495,751.57|2,979,703,760.11
