page|83
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||69,661,685,651.52|66,005,329,151.83
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||50,418,512.00|62,842,439.99
收到其他与经营活动有关的现金|七之 78|11,210,349,694.32|1,668,643,465.16
经营活动现金流入小计||80,922,453,857.84|67,736,815,056.98
购买商品、接受劳务支付的现金||67,042,952,233.22|61,200,517,346.23
客户贷款及垫款净增加额||-4,852,152.59|
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额||20,000,000.00|
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||831,181,255.79|855,879,034.92
支付的各项税费||388,748,303.14|607,846,039.78
支付其他与经营活动有关的现金|七之 78|12,782,603,842.20|3,617,556,341.72
经营活动现金流出小计||81,060,633,481.76|66,281,798,762.65
经营活动产生的现金流量净额||-138,179,623.92|1,455,016,294.33
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,522.91|2,135,915.72
取得投资收益收到的现金||8,309,661.71|1,731,018.73
处置固定资产、无形资产和其他长期资产收回的现金净额||3,634,241.93|20,784,319.69
处置子公司及其他营业单位收到的现金净额|||114,079,293.36
收到其他与投资活动有关的现金|||
投资活动现金流入小计||11,945,426.55|138,730,547.50
购建固定资产、无形资产和其他长期资产支付的现金||30,069,655.56|52,348,187.57
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||30,069,655.56|52,348,187.57
投资活动产生的现金流量净额||-18,124,229.01|86,382,359.93
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||12,000,000.00|
page|84
其中：子公司吸收少数股东投资收到的现金||12,000,000.00|
取得借款收到的现金||8,540,960,085.60|5,705,095,076.43
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||8,552,960,085.60|5,705,095,076.43
偿还债务支付的现金||8,580,582,508.14|7,670,715,146.86
分配股利、利润或偿付利息支付的现金||278,492,869.69|312,931,112.54
其中：子公司支付给少数股东的股利、利润||3,843,106.28|2,837,010.30
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||8,859,075,377.83|7,983,646,259.40
筹资活动产生的现金流量净额||-306,115,292.23|-2,278,551,182.97
四、汇率变动对现金及现金等价物的影响||-5,932,646.89|-2,976,452.63
五、现金及现金等价物净增加额|七之 79|-468,351,792.05|-740,128,981.34
加：期初现金及现金等价物余额||1,970,849,899.79|2,710,978,881.13
六、期末现金及现金等价物余额|七之 79|1,502,498,107.74|1,970,849,899.79
