page|64
项目|附注|2019 年度|2018 年度
一、营业总收入||4,171,197,902.35|3,240,975,796.32
其中：营业收入|七、59|4,171,197,902.35|3,240,975,796.32
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||3,875,123,743.93|3,017,967,613.13
其中：营业成本|七、59|3,755,635,077.95|2,890,060,641.55
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、60|16,101,893.00|12,990,536.04
销售费用|七、61|11,139,507.17|9,377,048.00
管理费用|七、62|83,926,347.53|97,710,675.07
研发费用|七、63|2,011,335.96|
财务费用|七、64|6,309,582.32|7,828,712.47
其中：利息费用||10,369,389.54|14,665,213.43
利息收入||4,491,721.67|-7,151,936.02
page|65
加：其他收益|七、65|6,216,389.72|6,777,756.59
投资收益（损失以“－”号填列）|七、66|1,190,070.03|1,387,202.53
其中：对联营企业和合营企业的投资收益||381,996.41|261,474.55
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、69|-3,650,350.07|
资产减值损失（损失以“-”号填列）|七、70||767,019.45
资产处置收益（损失以“－”号填列）|七、71|128,110.63|95.64
三、营业利润（亏损以“－”号填列）||299,958,378.73|231,940,257.40
加：营业外收入|七、72|1,660,259.22|823,043.03
减：营业外支出|七、73|527,081.26|139,026.93
四、利润总额（亏损总额以“－”号填列）||301,091,556.69|232,624,273.50
减：所得税费用|七、74|79,997,561.96|66,728,975.11
五、净利润（净亏损以“－”号填列）||221,093,994.73|165,895,298.39
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||221,093,994.73|165,895,298.39
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||223,858,639.46|176,389,325.12
2.少数股东损益（净亏损以“-”号填列）||-2,764,644.73|-10,494,026.73
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
page|66
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||221,093,994.73|165,895,298.39
（一）归属于母公司所有者的综合收益总额||223,858,639.46|176,389,325.12
（二）归属于少数股东的综合收益总额||-2,764,644.73|-10,494,026.73
八、每股收益：|||
（一）基本每股收益(元/股)||0.67|0.52
（二）稀释每股收益(元/股)||0.67|0.52
