page|88
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,373,736,619.81|2,205,202,799.99
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|附注七、78|161,526,334.31|97,880,663.10
经营活动现金流入小计||2,535,262,954.12|2,303,083,463.09
购买商品、接受劳务支付的现金||2,229,582,283.89|2,005,402,182.58
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的|||
page|89
现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||144,444,158.17|131,423,700.77
支付的各项税费||43,693,281.76|67,322,349.80
支付其他与经营活动有关的现金|附注七、78|309,425,982.69|301,330,392.83
经营活动现金流出小计||2,727,145,706.51|2,505,478,625.98
经营活动产生的现金流量净额||-191,882,752.39|-202,395,162.89
二、投资活动产生的现金流量：|||
收回投资收到的现金||110,000,000.00|175,000,000.00
取得投资收益收到的现金||1,708,514.26|1,690,509.59
处置固定资产、无形资产和其他长期资产收回的现金净额||60,244.00|91,000.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|附注七、78|146,703,266.00|45,347,167.00
投资活动现金流入小计||258,472,024.26|222,128,676.59
购建固定资产、无形资产和其他长期资产支付的现金||319,251,762.94|221,821,325.56
投资支付的现金||110,000,000.00|144,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|附注七、78|250,000,000.00|60,000,000.00
投资活动现金流出小计||679,251,762.94|425,821,325.56
投资活动产生的现金流量净额||-420,779,738.68|-203,692,648.97
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||8,800,000.00|241,956,886.00
其中：子公司吸收少数股东投资收到的现金||8,800,000.00|
取得借款收到的现金||1,323,130,135.07|1,504,270,336.23
收到其他与筹资活动有关的现金|附注七、78|45,186,078.09|82,055,300.91
筹资活动现金流入小计||1,377,116,213.16|1,828,282,523.14
偿还债务支付的现金||1,031,620,679.95|953,811,000.00
分配股利、利润或偿付利息支付的现金||54,879,771.92|38,947,678.10
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|附注七、78|95,622,808.95|69,626,774.33
page|90
筹资活动现金流出小计||1,182,123,260.82|1,062,385,452.43
筹资活动产生的现金流量净额||194,992,952.34|765,897,070.71
四、汇率变动对现金及现金等价物的影响||-0.26|40.78
五、现金及现金等价物净增加额||-417,669,538.99|359,809,299.63
加：期初现金及现金等价物余额||624,822,072.06|265,012,772.43
六、期末现金及现金等价物余额||207,152,533.07|624,822,072.06
