page|87
项目|附注|2021 年度|2020 年度
一、营业总收入||384,499,011.76|379,100,938.07
其中：营业收入|七、61|384,499,011.76|379,100,938.07
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||448,135,413.98|368,288,488.02
其中：营业成本|七、61|325,656,814.84|251,770,969.46
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|6,702,749.79|7,932,315.89
销售费用|七、63|16,273,583.18|14,510,485.41
管理费用|七、64|84,960,184.10|88,134,793.59
研发费用|七、65|5,105,731.21|5,353,083.39
财务费用|七、66|9,436,350.86|586,840.28
其中：利息费用||13,149,116.02|10,136,181.42
利息收入||6,599,271.88|5,900,513.44
加：其他收益|七、67|13,873,683.63|20,073,151.48
投资收益（损失以“－”号填列）|七、68|13,267,794.25|48,101,447.74
其中：对联营企业和合营企业的投资收益|||-8,419.70
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”|||
page|88
号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|24,455,660.63|
信用减值损失（损失以“-”号填列）|七、71|-92,505,021.53|-60,089,867.42
资产减值损失（损失以“-”号填列）|七、72|-2,607,324.48|3,440,478.60
资产处置收益（损失以“－”号填列）|七、73|16,970.74|-136,180.34
三、营业利润（亏损以“－”号填列）||-107,134,638.98|22,201,480.11
加：营业外收入|七、74|5,873,536.15|41,884,750.14
减：营业外支出|七、75|15,398,079.63|4,328,774.79
四、利润总额（亏损总额以“－”号填列）||-116,659,182.46|59,757,455.46
减：所得税费用|七、76|-23,118,085.34|32,465,381.79
五、净利润（净亏损以“－”号填列）||-93,541,097.12|27,292,073.67
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-93,096,165.61|28,458,045.67
2.终止经营净利润（净亏损以“－”号填列）||-444,931.51|-1,165,972.00
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||-90,553,026.42|30,544,617.77
2.少数股东损益（净亏损以“-”号填列）||-2,988,070.70|-3,252,544.10
六、其他综合收益的税后净额||-22,797,728.71|-29,201,795.89
（一）归属母公司所有者的其他综合收益的税后净额||-22,797,728.71|-29,201,795.89
1．不能重分类进损益的其他综合收益||-18,778,046.14|-19,911,157.50
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-18,778,046.14|-19,911,157.50
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-4,019,682.57|-9,290,638.39
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-4,019,682.57|-9,290,638.39
page|89
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||-116,338,825.83|-1,909,722.22
（一）归属于母公司所有者的综合收益总额||-113,350,755.13|1,342,821.88
（二）归属于少数股东的综合收益总额||-2,988,070.70|-3,252,544.10
八、每股收益：|||
（一）基本每股收益(元/股)||-0.0561|0.0189
（二）稀释每股收益(元/股)||-0.0561|0.0189
