page|102
一、营业总收入|4,899,421,582.02|5,679,411,603.66
其中：营业收入|4,899,421,582.02|5,679,411,603.66
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|4,007,533,532.33|4,937,599,598.34
其中：营业成本|2,722,715,915.90|3,132,321,099.22
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|16,942,580.49|18,216,529.28
销售费用|713,703,492.11|1,155,038,398.74
管理费用|308,757,025.75|252,323,623.58
研发费用|251,545,845.16|273,407,922.76
财务费用|-6,131,327.08|106,292,024.76
其中：利息费用|1,431,199.98|1,615,612.38
利息收入|37,619,716.13|22,974,265.10
加：其他收益|32,932,202.88|6,122,920.95
投资收益（损失以“－”号填列）|-18,847,140.75|-27,346,592.81
其中：对联营企业和合营企业的投资收益|-18,847,140.75|-27,635,487.12
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|-118,873.01|
page|103
资产减值损失（损失以“-”号填列）|-443,566.13|678,682.00
资产处置收益（损失以“-”号填列）|-8,653,544.93|-4,437,912.43
三、营业利润（亏损以“－”号填列）|896,757,127.75|716,829,103.03
加：营业外收入|251,204.21|26,740,941.63
减：营业外支出|5,061,126.59|5,660,725.10
四、利润总额（亏损总额以“－”号填列）|891,947,205.37|737,909,319.56
减：所得税费用|75,013,853.38|131,526,733.35
五、净利润（净亏损以“－”号填列）|816,933,351.99|606,382,586.21
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|816,933,351.99|606,382,586.21
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司所有者的净利润|806,342,383.91|599,491,627.18
2.少数股东损益|10,590,968.08|6,890,959.03
六、其他综合收益的税后净额|2,267,861.93|
归属母公司所有者的其他综合收益的税后净额|2,267,861.93|
（一）不能重分类进损益的其他综合收益|2,381,633.53|
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动|2,381,633.53|
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-113,771.60|
1.权益法下可转损益的其他综合收益||
page|104
2.其他债权投资公允价值变动||
3.可供出售金融资产公允价值变动损益||
4.金融资产重分类计入其他综合收益的金额||
5.持有至到期投资重分类为可供出售金融资产损益||
6.其他债权投资信用减值准备||
7.现金流量套期储备||
8.外币财务报表折算差额|-113,771.60|
9.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|819,201,213.92|606,382,586.21
归属于母公司所有者的综合收益总额|808,610,245.84|599,491,627.18
归属于少数股东的综合收益总额|10,590,968.08|6,890,959.03
八、每股收益：||
（一）基本每股收益|2.09|1.67
（二）稀释每股收益|2.09|1.67
