page|176
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||7,912,418,707.23|5,224,541,330.86
收到的税费返还||185,969,573.22|9,055,921.31
收到其他与经营活动有关的现金|五.79(1)|311,889,085.97|392,344,240.69
经营活动现金流入小计||8,410,277,366.42|5,625,941,492.86
购买商品、接受劳务支付的现金||2,148,437,122.06|2,431,058,268.63
支付给职工及为职工支付的现金||976,104,901.86|813,081,462.48
支付的各项税费||850,350,361.75|563,904,568.19
支付其他与经营活动有关的现金|五.79(2)|493,854,213.02|717,263,260.49
经营活动现金流出小计||4,468,746,598.69|4,525,307,559.79
经营活动产生的现金流量净额|五.79(1)|3,941,530,767.73|1,100,633,933.07
二、投资活动产生的现金流量：|||
收回投资收到的现金||670,564,610.52|113,918,059.94
取得投资收益收到的现金||237,031,552.18|306,114,819.30
处置固定资产、无形资产和其他长期资产收回的现金净额||23,709,191.47|1,262,708.09
处置子公司及其他营业单位收到的现金净额||-|156,010,000.00
收到其他与投资活动有关的现金|五.79(3)|982,947,731.43|107,350,604.72
投资活动现金流入小计||1,914,253,085.60|684,656,192.05
购建固定资产、无形资产和其他长期资产支付的现金||3,798,402,757.91|2,483,911,608.02
投资支付的现金||1,333,789,554.20|2,028,234,088.71
取得子公司及其他营业单位支付的现金净额|五.79(4)|668,394,314.56|453,525,734.29
支付其他与投资活动有关的现金|五.79(5)|1,247,122,360.36|149,816,594.72
投资活动现金流出小计||7,047,708,987.03|5,115,488,025.74
投资活动产生的现金流量净额||(5,133,455,901.43)|(4,430,831,833.69)
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||28,846,202.00|4,030,790,067.00
其中：子公司吸收少数股东投资收到的现金||22,906,202.00|21,567,867.00
取得借款收到的现金||18,051,016,235.82|12,012,675,519.46
收到其他与筹资活动有关的现金|五.79(6)|530,826,339.05|445,900,000.00
筹资活动现金流入小计||18,610,688,776.87|16,489,365,586.46
偿还债务支付的现金||13,038,825,468.98|9,447,323,816.64
分配股利、利润或偿付利息支付的现金||2,061,158,213.69|1,920,539,452.58
其中：子公司支付给少数股东的股利、利润||151,891,355.88|127,272,394.51
支付其他与筹资活动有关的现金|五.79(7)|1,841,408,125.89|1,533,223,757.72
筹资活动现金流出小计||16,941,391,808.56|12,901,087,026.94
筹资活动产生的现金流量净额||1,669,296,968.31|3,588,278,559.52
四、汇率变动对现金及现金等价物的影响||(1,048,502.02)|(2,334,372.36)
五、现金及现金等价物净增加额|五.80(1).2|476,323,332.59|255,746,286.54
加：期初现金及现金等价物余额||3,233,581,180.27|2,977,834,893.73
六、期末现金及现金等价物余额|五.80(1).2|3,709,904,512.86|3,233,581,180.27
