page|140
项目|2021 年度|2020 年度
一、营业总收入|9,548,781,385.33|9,617,575,765.71
其中：营业收入|9,548,781,385.33|9,617,575,765.71
利息收入||
已赚保费||
page|141
手续费及佣金收入||
二、营业总成本|8,416,890,440.44|8,555,017,457.12
其中：营业成本|6,762,510,041.44|6,748,285,148.22
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|68,537,354.73|75,639,311.35
销售费用|191,020,661.19|150,710,072.61
管理费用|672,902,362.03|590,358,910.01
研发费用|227,624,594.96|198,660,528.39
财务费用|494,295,426.09|791,363,486.54
其中：利息费用|1,030,453,712.75|1,177,405,279.67
利息收入|640,701,667.71|467,615,100.37
加：其他收益|33,424,608.38|29,021,617.67
投资收益（损失以“－”号填列）|-17,561,315.49|274,915,623.45
其中：对联营企业和合营企业的投资收益|-109,477,390.41|47,007,028.82
以摊余成本计量的金融资产终止确认收益||165,270,791.10
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|-165,465,052.46|-152,030,743.72
资产减值损失（损失以“-”号填列）|-170,557,825.04|-3,651,276.81
资产处置收益（损失以“-”号填列）|17,978,229.43|-2,362,298.93
page|142
三、营业利润（亏损以“－”号填列）|829,709,589.71|1,208,451,230.25
加：营业外收入|20,370,312.59|241,667,528.17
减：营业外支出|14,889,141.28|9,078,804.79
四、利润总额（亏损总额以“－”号填列）|835,190,761.02|1,441,039,953.63
减：所得税费用|171,808,557.53|241,137,579.50
五、净利润（净亏损以“－”号填列）|663,382,203.49|1,199,902,374.13
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|663,382,203.49|1,199,902,374.13
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|583,808,154.03|1,143,219,967.58
2.少数股东损益|79,574,049.46|56,682,406.55
六、其他综合收益的税后净额|-117,579,214.52|84,201,396.31
归属母公司所有者的其他综合收益的税后净额|-117,579,214.52|84,201,396.31
（一）不能重分类进损益的其他综合收益|-10,354,297.92|-8,813,411.65
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动|-10,354,297.92|-8,813,411.65
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-107,224,916.60|93,014,807.96
1.权益法下可转损益的其他综合收益|-91,735,194.40|93,880,331.72
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准||
page|143
备||
5.现金流量套期储备||
6.外币财务报表折算差额|-15,489,722.20|-865,523.76
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|545,802,988.97|1,284,103,770.44
归属于母公司所有者的综合收益总额|466,228,939.51|1,227,421,363.89
归属于少数股东的综合收益总额|79,574,049.46|56,682,406.55
八、每股收益：||
（一）基本每股收益|0.190|0.36
（二）稀释每股收益|0.190|0.36
