page|67
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||10,161,851,621.24|10,227,508,680.73
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||12,831,422.82|12,370,297.21
收到其他与经营活动有关的现金|附注七、78（1）|300,357,165.43|159,682,999.94
经营活动现金流入小计||10,475,040,209.49|10,399,561,977.88
购买商品、接受劳务支付的现金||6,176,620,264.90|7,109,813,180.13
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,031,911,938.70|972,799,068.24
支付的各项税费||605,123,914.86|625,631,415.62
支付其他与经营活动有关的现金|附注七、78（2）|284,960,487.13|395,630,794.70
经营活动现金流出小计||8,098,616,605.59|9,103,874,458.69
经营活动产生的现金流量净额||2,376,423,603.90|1,295,687,519.19
二、投资活动产生的现金流量：|||
收回投资收到的现金||38,306,000.00|77,842,080.00
取得投资收益收到的现金||7,234,343.78|3,154,689.09
处置固定资产、无形资产和其他长期资产收回的现金净额||3,824,203.00|30,212,090.52
处置子公司及其他营业单位收到的现金净额|||55,220,000.00
收到其他与投资活动有关的现金|附注七、78（3）|18,141,760.76|
投资活动现金流入小计||67,506,307.54|166,428,859.61
购建固定资产、无形资产和其他长期资产支付的现金||552,553,298.25|785,944,323.59
投资支付的现金||35,912,396.27|116,890,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|附注七、78（4）|35,653.38|
page|68
投资活动现金流出小计||588,501,347.90|902,834,323.59
投资活动产生的现金流量净额||-520,995,040.36|-736,405,463.98
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||72,431,000.00|
其中：子公司吸收少数股东投资收到的现金||72,431,000.00|
取得借款收到的现金||9,299,094,919.18|7,668,800,000.00
收到其他与筹资活动有关的现金|附注七、78（5）|1,009,960,000.00|
筹资活动现金流入小计||10,381,485,919.18|7,668,800,000.00
偿还债务支付的现金||10,789,626,512.23|6,606,545,481.31
分配股利、利润或偿付利息支付的现金||436,665,984.70|503,122,653.75
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|附注七、78（6）|350,751,512.54|716,540,842.75
筹资活动现金流出小计||11,577,044,009.47|7,826,208,977.81
筹资活动产生的现金流量净额||-1,195,558,090.29|-157,408,977.81
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||659,870,473.25|401,873,077.40
加：期初现金及现金等价物余额||655,729,869.14|253,856,791.74
六、期末现金及现金等价物余额||1,315,600,342.39|655,729,869.14
