page|91
项目|附注|2019 年度|2018 年度
一、营业总收入||268,078,301.10|248,272,094.99
其中：营业收入||268,078,301.10|248,272,094.99
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||210,026,833.52|193,892,633.48
其中：营业成本||133,186,346.08|130,407,784.46
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||3,933,918.72|5,482,045.86
销售费用||12,241,453.41|11,331,613.48
管理费用||24,351,700.40|23,806,582.69
研发费用||28,986,898.70|16,176,496.94
财务费用||7,326,516.21|6,688,110.05
其中：利息费用||8,009,584.50|6,700,228.22
利息收入||357,368.54|89,659.64
加：其他收益||1,998,818.50|1,201,787.74
page|92
投资收益（损失以“－”号填列）||56,000.00|56,000.00
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||-2,126,561.24|
资产减值损失（损失以“-”号填列）||-559,698.43|-4,993,013.08
资产处置收益（损失以“－”号填列）||-1,879.64|
三、营业利润（亏损以“－”号填列）||57,418,146.77|50,644,236.17
加：营业外收入||1,386,340.26|2,767,586.54
减：营业外支出||185,391.33|203,136.52
四、利润总额（亏损总额以“－”号填列）||58,619,095.70|53,208,686.19
减：所得税费用||6,996,185.12|6,444,682.48
五、净利润（净亏损以“－”号填列）||51,622,910.58|46,764,003.71
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||51,622,910.58|46,764,003.71
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||51,622,910.58|46,761,427.28
2.少数股东损益（净亏损以“-”号填列）|||2,576.43
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值|||
page|93
变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||51,622,910.58|46,764,003.71
（一）归属于母公司所有者的综合收益总额||51,622,910.58|46,761,427.28
（二）归属于少数股东的综合收益总额|||2,576.43
八、每股收益：|||
（一）基本每股收益(元/股)||0.85|0.82
（二）稀释每股收益(元/股)||0.85|0.82
