page|66
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
资产：|||
货币资金||37,222,322.31|1,180,193,881.82
结算备付金|||
贵金属|||
拆出资金|||
衍生金融资产|||
应收款项||160,966,991.97|117,800,486.22
应收款项融资|||
合同资产|||
应收保费|||370,440,996.27
应收代位追偿款|||1,408,859.06
应收分保账款|||481,058,943.29
应收分保未到期责任准备金|||208,871,113.16
应收分保未决赔款准备金|||257,339,950.95
应收分保寿险责任准备金|||
应收分保长期健康险责任准备金|||
保户质押贷款|||
买入返售金融资产|||
持有待售资产|||2,498,750,000.00
定期存款|||84,650,349.49
金融投资：|||
交易性金融资产||8,500,000.00|16,741,614,559.66
债权投资|||
page|67
其他债权投资|||65,651,038,204.43
其他权益工具投资||2,621,050,277.12|2,558,153,444.80
长期股权投资|||
存出资本保证金|||3,615,193,197.75
投资性房地产|||2,213,196,100.00
固定资产||1,872,998.38|1,193,462,216.40
在建工程|||440,393,912.30
使用权资产|||
无形资产||34,543.45|1,750,375,121.12
商誉|||854,566,626.65
独立账户资产|||
递延所得税资产|||37,288,522.37
其他资产||3,303,820.34|653,295,911.64
资产总计||2,832,950,953.57|100,909,092,397.38
负债：|||
短期借款||230,000,000.00|290,000,000.00
拆入资金|||
交易性金融负债|||
衍生金融负债|||
卖出回购金融资产款|||45,005,643,476.37
预收保费|||565,493,019.77
应付手续费及佣金|||263,338,893.31
应付分保账款|||483,667,233.53
应付职工薪酬||596,108.71|567,798,431.92
应交税费||2,563,388.94|69,565,677.58
应付款项||98,356,064.82|182,044,001.43
合同负债|||
持有待售负债|||
应付赔付款|||72,614,196.66
应付保单红利|||
保户储金及投资款|||1,876,727,128.63
未到期责任准备金|||6,064,682,325.13
未决赔款准备金|||4,609,138,694.65
寿险责任准备金|||
长期健康险责任准备金|||
保费准备金|||3,171,537.08
预计负债|||
长期借款|||324,977,826.63
应付债券|||6,732,189,595.72
其中：优先股|||
永续债|||
租赁负债|||
独立账户负债|||
递延所得税负债||599,609,071.64|794,600,283.12
递延收益||3,840,000.00|8,700,406.04
其他负债||13,149,742.29|7,819,693,307.98
负债合计||948,114,376.40|75,734,046,035.55
所有者权益（或股东权益）：|||
page|68
实收资本（或股本）||1,093,064,378.00|1,093,064,378.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||5,969,361,451.24|5,969,368,126.18
减：库存股|||
其他综合收益||366,541,554.48|535,944,446.49
盈余公积||374,075,524.13|374,075,524.13
一般风险准备|||
未分配利润||-5,918,206,330.68|2,825,646,393.92
归属于母公司所有者权益（或股东权益）合计||1,884,836,577.17|10,798,098,868.72
少数股东权益|||14,376,947,493.11
所有者权益（或股东权益）合计||1,884,836,577.17|25,175,046,361.83
负债和所有者权益（或股东权益）总计||2,832,950,953.57|100,909,092,397.38
