page|53
项目|附注|2020 年度|2019 年度
一、营业总收入||856,405,784.42|608,001,747.55
其中：营业收入|七.61|856,405,784.42|608,001,747.55
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||737,805,792.16|515,807,009.70
其中：营业成本|七.61|606,812,926.01|417,127,998.96
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七.62|4,999,317.65|4,343,203.99
销售费用|七.63|53,131,335.74|39,461,183.04
管理费用|七.64|42,429,149.36|38,626,586.52
研发费用|七.65|29,121,081.17|20,971,181.15
财务费用|七.66|1,311,982.23|-4,723,143.96
其中：利息费用|||
利息收入||3,273,502.89|4,590,389.56
加：其他收益|七.67|6,037,872.88|1,121,294.22
投资收益（损失以“－”号填列）|七.68|10,397,173.33|9,724,036.88
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
page|54
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七.70|60,011,493.47|34,307,058.39
信用减值损失（损失以“-”号填列）|七.71|7,239,831.92|4,363,738.03
资产减值损失（损失以“-”号填列）|七.72|-3,949,808.26|-6,396,075.86
资产处置收益（损失以“－”号填列）|||
三、营业利润（亏损以“－”号填列）||198,336,555.60|135,314,789.51
加：营业外收入|七.74|112,471.32|1,305.82
减：营业外支出|七.75|89,402.39|2,831,502.72
四、利润总额（亏损总额以“－”号填列）||198,359,624.53|132,484,592.61
减：所得税费用|七.76|27,145,365.79|19,011,351.62
五、净利润（净亏损以“－”号填列）||171,214,258.74|113,473,240.99
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||171,214,258.74|113,473,240.99
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||171,214,258.74|113,473,240.99
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
page|55
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||171,214,258.74|113,473,240.99
（一）归属于母公司所有者的综合收益总额||171,214,258.74|113,473,240.99
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||0.73|0.48
（二）稀释每股收益(元/股)||0.73|0.48
