page|94
项目|附注|2020 年度|2019 年度
一、营业总收入||42,957,376,035.85|39,193,679,009.95
其中：营业收入||42,957,376,035.85|39,193,679,009.95
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||38,155,645,057.20|33,628,021,539.92
其中：营业成本||33,256,071,395.70|28,090,840,381.67
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||1,740,478,122.39|1,810,773,890.31
销售费用||1,465,661,073.71|1,606,269,979.95
管理费用||1,290,118,554.57|1,287,909,543.81
page|95
研发费用||61,360,172.94|71,833,239.04
财务费用||341,955,737.89|760,394,505.14
其中：利息费用||892,250,598.55|615,837,526.58
利息收入||325,337,286.02|147,908,774.45
加：其他收益||52,779,264.70|54,929,497.62
投资收益（损失以“－”号填列）||665,902,140.85|108,808,697.73
其中：对联营企业和合营企业的投资收益||208,078,182.36|55,649,297.31
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||-252,489,346.49|137,163,652.24
信用减值损失（损失以“-”号填列）||-134,852,613.39|17,115,456.82
资产减值损失（损失以“-”号填列）||-165,880,478.91|-327,955,710.94
资产处置收益（损失以“－”号填列）||421,788.08|-23,729.50
三、营业利润（亏损以“－”号填列）||4,967,611,733.49|5,555,695,334.00
加：营业外收入||145,071,252.42|80,127,022.08
减：营业外支出||165,786,971.32|45,344,537.52
四、利润总额（亏损总额以“－”号填列）||4,946,896,014.59|5,590,477,818.56
减：所得税费用||1,270,918,629.13|1,431,639,663.03
五、净利润（净亏损以“－”号填列）||3,675,977,385.46|4,158,838,155.53
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||3,651,005,811.30|4,022,860,327.13
2.终止经营净利润（净亏损以“－”号填列）||24,971,574.16|135,977,828.40
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||3,302,350,851.45|3,459,065,008.13
2.少数股东损益（净亏损以“-”号填列）||373,626,534.01|699,773,147.40
六、其他综合收益的税后净额||29,354,489.24|-2,408,582.63
page|96
（一）归属母公司所有者的其他综合收益的税后净额||45,428,557.71|-5,732,412.69
1．不能重分类进损益的其他综合收益||-22,795,774.92|-12,795,298.32
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-22,795,774.92|-12,795,298.32
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||68,224,332.63|7,062,885.63
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||21,818,426.62|2,374,745.48
（7）其他||46,405,906.01|4,688,140.15
（二）归属于少数股东的其他综合收益的税后净额||-16,074,068.47|3,323,830.06
七、综合收益总额||3,705,331,874.70|4,156,429,572.90
（一）归属于母公司所有者的综合收益总额||3,347,779,409.16|3,453,332,595.44
（二）归属于少数股东的综合收益总额||357,552,465.54|703,096,977.46
八、每股收益：|||
（一）基本每股收益(元/股)||0.9967|1.0538
（二）稀释每股收益(元/股)||0.9908|1.0236
