page|99
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|七．1|169,356,334.51|40,298,012.28
交易性金融资产|七．2|90,000,000.00|40,000,000.00
衍生金融资产|||
应收票据|七．4|120,462,646.44|169,198,439.52
应收账款|七．5|300,616,002.17|199,309,856.88
应收款项融资|七．6|7,602,732.90|
预付款项|七．7|1,074,967.00|1,504,859.72
其他应收款|七．8|1,515,190.38|702,724.69
其中：应收利息|||
应收股利|||
存货|七．9|238,479,953.58|114,329,009.54
合同资产|七．10||
持有待售资产|七．11||
一年内到期的非流动资产|七．12||
其他流动资产|七．13|7,059,386.60|3,433,962.25
流动资产合计||936,167,213.58|568,776,864.88
非流动资产：|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|七．17|174,510,331.31|
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产|七．21|35,782,621.27|21,033,960.13
在建工程|七．22|128,595,903.87|
生产性生物资产|||
油气资产|||
使用权资产|七．25|4,050,184.49|
无形资产|七．26|4,813,663.90|4,101,143.73
开发支出|||
商誉|||
长期待摊费用|七．29|2,894,616.08|874,253.43
page|100
递延所得税资产|七．30|12,526,597.55|6,988,837.30
其他非流动资产|七．31|906,987.13|
非流动资产合计||364,080,905.60|32,998,194.59
资产总计||1,300,248,119.18|601,775,059.47
流动负债：|||
短期借款|七．32||26,526,050.00
交易性金融负债|||
衍生金融负债|||
应付票据|七．35|78,997,033.48|27,603,315.90
应付账款|七．36|153,391,304.06|92,463,909.92
预收款项|||
合同负债|七．37|385,259.30|951,327.43
应付职工薪酬|七．39|24,818,128.43|19,464,599.40
应交税费|七．40|4,432,599.11|6,512,726.30
其他应付款|七．41|127,576,529.61|92,194.66
其中：应付利息|||
应付股利|||
持有待售负债|||
一年内到期的非流动负债|七．43|3,117,760.41|20,000,000.00
其他流动负债|七．44||
流动负债合计||392,718,614.40|193,614,123.61
非流动负债：|||
长期借款|七．45||20,000,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|七．47|1,282,454.63|
长期应付款|||
长期应付职工薪酬|||
预计负债|七．50|17,965,016.30|14,828,262.42
递延收益|七．51|1,682,001.25|2,273,426.48
递延所得税负债|||
其他非流动负债|||
非流动负债合计||20,929,472.18|37,101,688.90
负债合计||413,648,086.58|230,715,812.51
所有者权益（或股东权益）：|||
实收资本（或股本）|七．53|50,335,600.00|37,500,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七．55|529,469,305.19|120,739,743.18
减：库存股|七．56|11,578,200.00|
page|101
其他综合收益|||
专项储备|七．58|16,001,602.02|13,811,774.17
盈余公积|七．59|25,167,800.00|18,750,000.00
未分配利润|七．60|277,203,925.39|180,257,729.61
所有者权益（或股东权益）合计||886,600,032.60|371,059,246.96
负债和所有者权益（或股东权益）总计||1,300,248,119.18|601,775,059.47
page|102
加：营业外收入||10,200.73|46,408.42
减：营业外支出||257,328.21|107,406.35
三、利润总额（亏损总额以“－”号填列）||120,249,404.17|95,254,993.24
减：所得税费用|七．76|8,735,409.33|9,671,019.68
四、净利润（净亏损以“－”号填列）||111,513,994.84|85,583,973.56
（一）持续经营净利润（净亏损以“－”号填列）||111,513,994.84|85,583,973.56
（二）终止经营净利润（净亏损以“－”号填列）|||
五、其他综合收益的税后净额|||
（一）不能重分类进损益的其他综合收益|||
1.重新计量设定受益计划变动额|||
2.权益法下不能转损益的其他综合收益|||
3.其他权益工具投资公允价值变动|||
4.企业自身信用风险公允价值变动|||
（二）将重分类进损益的其他综合收益|||
1.权益法下可转损益的其他综合收益|||
2.其他债权投资公允价值变动|||
3.金融资产重分类计入其他综合收益的金额|||
4.其他债权投资信用减值准备|||
5.现金流量套期储备|||
6.外币财务报表折算差额|||
7.其他|||
六、综合收益总额||111,513,994.84|85,583,973.56
七、每股收益：|||
（一）基本每股收益(元/股)||2.4293|2.2822
（二）稀释每股收益(元/股)||2.4252|2.2822
page|103
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||383,020,215.30|248,662,128.37
收到的税费返还||17,376,901.88|13,851,227.30
收到其他与经营活动有关的现金|七．78|9,548,146.68|2,384,046.01
经营活动现金流入小计||409,945,263.86|264,897,401.68
购买商品、接受劳务支付的现金||163,439,932.59|106,961,682.49
支付给职工及为职工支付的现金||103,242,250.22|74,635,192.85
支付的各项税费||42,856,919.47|30,222,486.96
支付其他与经营活动有关的现金|七．78|32,965,076.59|24,396,137.68
经营活动现金流出小计||342,504,178.87|236,215,499.98
经营活动产生的现金流量净额||67,441,084.99|28,681,901.70
二、投资活动产生的现金流量：|||
收回投资收到的现金||370,000,000.00|54,000,000.00
取得投资收益收到的现金||2,621,533.35|48,571.23
处置固定资产、无形资产和其他长期资产收回的现金净额||28,120.00|74,100.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||372,649,653.35|54,122,671.23
购建固定资产、无形资产和其他长期资产支付的现金||160,076,235.27|7,693,612.09
投资支付的现金||484,600,000.00|84,000,000.00
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||644,676,235.27|91,693,612.09
投资活动产生的现金流量净额||-272,026,581.92|-37,570,940.86
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||410,375,369.81|
