page|106
项目|2021 年度|2020 年度
一、营业总收入|3,807,248,679.18|2,561,895,757.44
其中：营业收入|3,807,248,679.18|2,561,895,757.44
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|3,254,968,217.83|1,933,122,946.11
其中：营业成本|2,258,349,508.36|1,096,164,844.21
page|107
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|15,976,734.16|32,016,969.89
销售费用|523,287,103.51|480,693,104.74
管理费用|211,538,336.55|150,176,023.47
研发费用|218,660,148.83|137,661,493.50
财务费用|27,156,386.42|36,410,510.30
其中：利息费用|26,304,177.34|29,672,112.84
利息收入|10,047,616.62|9,728,983.05
加：其他收益|71,170,635.92|16,823,240.20
投资收益（损失以“－”号填列）|8,337,072.33|494,296,385.54
其中：对联营企业和合营企业的投资收益|-11,194,792.76|-10,406,256.55
以摊余成本计量的金融资产终止确认收益|59,094.61|71,183.74
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|9,482,578.59|99,625,121.73
信用减值损失（损失以“-”号填列）|-2,957,842.18|-5,523,056.02
资产减值损失（损失以“-”号填列）|-6,115,048.54|-593,471.55
资产处置收益（损失以“-”号填列）|77,210.42|79,561,890.08
三、营业利润（亏损以“－”号填列）|632,275,067.89|1,312,962,921.31
加：营业外收入|43,042.55|261,294.94
减：营业外支出|3,019,333.45|5,951,894.00
page|108
四、利润总额（亏损总额以“－”号填列）|629,298,776.99|1,307,272,322.25
减：所得税费用|61,994,881.52|173,191,073.39
五、净利润（净亏损以“－”号填列）|567,303,895.47|1,134,081,248.86
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|567,303,895.47|1,132,404,815.43
2.终止经营净利润（净亏损以“－”号填列）||1,676,433.43
（二）按所有权归属分类||
1.归属于母公司股东的净利润|573,685,416.17|1,093,361,472.30
2.少数股东损益|-6,381,520.70|40,719,776.56
六、其他综合收益的税后净额|2,424.76|3,126.12
归属母公司所有者的其他综合收益的税后净额|2,424.76|2,660.79
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|2,424.76|2,660.79
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|2,424.76|2,660.79
page|109
7.其他||
归属于少数股东的其他综合收益的税后净额||465.33
七、综合收益总额|567,306,320.23|1,134,084,374.98
归属于母公司所有者的综合收益总额|573,687,840.93|1,093,364,133.09
归属于少数股东的综合收益总额|-6,381,520.70|40,720,241.89
八、每股收益：||
（一）基本每股收益|1.4304|2.7450
（二）稀释每股收益|1.4149|2.7088
