page|52
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|七、1|72,699,454.88|97,191,943.00
结算备付金|||
拆出资金|||
交易性金融资产|七、2|1,287,000.00|
衍生金融资产|七、3||
应收票据|七、4||
应收账款|七、5|613,428,948.82|454,864,217.29
应收款项融资|七、6|65,885,794.13|115,680,000.00
预付款项|七、7|14,229,267.49|11,019,911.79
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|15,770,744.96|1,176,860.28
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|243,806,826.52|224,970,627.12
合同资产|七、10||
持有待售资产|七、11||
一年内到期的非流动资产|七、12||
其他流动资产|七、13|47,781,792.31|34,116,683.22
流动资产合计||1,074,889,829.11|939,020,242.70
非流动资产：|||
发放贷款和垫款|||
债权投资|七、14||
其他债权投资|七、15||
长期应收款|七、16||3,150,000.00
长期股权投资|七、17||
其他权益工具投资|七、18|67,117,285.10|67,117,285.10
其他非流动金融资产|七、19||
投资性房地产|七、20||
固定资产|七、21|590,499,632.25|365,099,204.85
在建工程|七、22|57,175,531.41|188,818,893.27
生产性生物资产|七、23||
油气资产|七、24||
使用权资产|七、25||
无形资产|七、26|51,382,450.95|53,312,908.51
开发支出|七、27||
商誉|七、28|753,759.78|
长期待摊费用|七、29|17,883,040.43|12,120,431.34
递延所得税资产|七、30|13,040,703.44|9,136,921.50
其他非流动资产|七、31|56,862,687.49|12,762,190.30
非流动资产合计||854,715,090.85|711,517,834.87
page|53
资产总计||1,929,604,919.96|1,650,538,077.57
流动负债：|||
短期借款|七、32|305,090,259.64|530,407,489.66
向中央银行借款|||
拆入资金|||
交易性金融负债|七、33||
衍生金融负债|七、34||
应付票据|七、35|130,850,000.00|105,500,000.00
应付账款|七、36|377,889,127.34|297,757,609.69
预收款项|七、37||19,456.18
合同负债|七、38|806,428.58|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、39|34,454,545.03|28,084,791.81
应交税费|七、40|7,320,154.23|8,824,461.98
其他应付款|七、41|7,014,733.34|2,755,589.65
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|七、42||
一年内到期的非流动负债|七、43|310,347.22|4,354,036.06
其他流动负债|七、44|26,445.71|
流动负债合计||863,762,041.09|977,703,435.03
非流动负债：|||
保险合同准备金|||
长期借款|七、45|254,000,000.00|100,149,722.22
应付债券|七、46||
其中：优先股|||
永续债|||
租赁负债|七、47||
长期应付款|七、48||1,473,460.85
长期应付职工薪酬|七、49||
预计负债|七、50||
递延收益|七、51|31,026,547.16|33,682,462.39
递延所得税负债|七、52||
其他非流动负债|||
非流动负债合计||285,026,547.16|135,305,645.46
负债合计||1,148,788,588.25|1,113,009,080.49
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|401,000,000.00|360,900,000.00
其他权益工具|七、54||
其中：优先股|||
永续债|||
资本公积|七、55|132,320,652.29|2,791,595.69
减：库存股|七、56||
其他综合收益|七、57|-31,702.85|14,385.92
专项储备|七、58||
page|54
盈余公积|七、59|27,865,009.59|19,917,422.02
一般风险准备|||
未分配利润|七、60|219,662,372.68|153,905,593.45
归属于母公司所有者权益（或股东权益）合计||780,816,331.71|537,528,997.08
少数股东权益|||
所有者权益（或股东权益）合计||780,816,331.71|537,528,997.08
负债和所有者权益（或股东权益）总计||1,929,604,919.96|1,650,538,077.57
