page|99
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||12,950,923,767.81|13,160,922,351.79
page|100
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||69,529,438.26|91,148,442.38
收到其他与经营活动有关的现金||31,297,942.96|39,948,303.32
经营活动现金流入小计||13,051,751,149.03|13,292,019,097.49
购买商品、接受劳务支付的现金||7,780,274,875.69|8,172,164,004.39
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||610,160,007.56|557,036,252.68
支付的各项税费||544,817,735.65|591,867,225.94
支付其他与经营活动有关的现金||217,988,066.42|214,773,634.41
经营活动现金流出小计||9,153,240,685.32|9,535,841,117.42
经营活动产生的现金流量净额||3,898,510,463.71|3,756,177,980.07
二、投资活动产生的现金流量：|||
收回投资收到的现金||66,219,474.14|975.43
取得投资收益收到的现金||175,330,352.84|177,783,236.24
处置固定资产、无形资产和其他长期资产收回的现金净额||364,966.13|1,921,778.66
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||1,750,965.14
投资活动现金流入小计||241,914,793.11|181,456,955.47
购建固定资产、无形资产和其||9,860,264,202.28|5,957,524,350.68
page|101
他长期资产支付的现金|||
投资支付的现金||183,950,800.00|339,973,600.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||11,726,165.07|10,440,414.56
投资活动现金流出小计||10,055,941,167.35|6,307,938,365.24
投资活动产生的现金流量净额||-9,814,026,374.24|-6,126,481,409.77
三、筹资活动产生的现金流量：|||
首次公开发行募集的资金||400,203,113.21|
吸收投资收到的现金||481,032,731.00|1,385,014,088.83
其中：子公司吸收少数股东投资收到的现金||481,032,731.00|478,654,088.83
取得借款收到的现金||14,896,778,854.11|9,844,039,619.74
收到其他与筹资活动有关的现金||266,678,143.26|63,550,335.21
筹资活动现金流入小计||16,044,692,841.58|11,292,604,043.78
偿还债务支付的现金||8,155,095,284.78|6,761,492,911.87
分配股利、利润或偿付利息支付的现金||2,118,169,282.42|1,887,694,105.63
其中：子公司支付给少数股东的股利、利润||305,989,953.16|289,976,436.81
支付其他与筹资活动有关的现金||332,976,888.21|181,885,637.10
筹资活动现金流出小计||10,606,241,455.41|8,831,072,654.60
筹资活动产生的现金流量净额||5,438,451,386.17|2,461,531,389.18
四、汇率变动对现金及现金等价物的影响||6,297,742.52|-1,865,527.28
五、现金及现金等价物净增加额||-470,766,781.84|89,362,432.20
加：期初现金及现金等价物余额||2,334,208,228.57|2,244,845,796.37
六、期末现金及现金等价物余额||1,863,441,446.73|2,334,208,228.57
