page|61
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金|七、1|517,409,060.19|305,925,589.77
结算备付金|||
拆出资金|||
交易性金融资产|七、2|55,822,821.60|
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据|七、4|1,100,000.00|36,753,372.00
应收账款|七、5|286,626,640.04|329,596,562.58
应收款项融资|七、6|15,091,149.90|
预付款项|七、7|14,665,853.92|63,847,938.44
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|2,202,302.07|814,189.79
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|433,650,594.00|370,822,568.64
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、12|85,937,187.03|66,401,393.32
page|62
流动资产合计||1,412,505,608.75|1,174,161,614.54
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||
其他债权投资|||
持有至到期投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|七、19|2,968,431.18|3,189,353.46
固定资产|七、20|337,313,912.22|189,153,579.64
在建工程|七、21|374,789,113.33|139,689,197.32
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七、25|118,694,309.33|120,976,085.44
开发支出|||
商誉|||
长期待摊费用|||
递延所得税资产|七、29|9,731,431.83|11,941,875.66
其他非流动资产|七、30|48,142,666.64|90,815,173.66
非流动资产合计||891,639,864.53|555,765,265.18
资产总计||2,304,145,473.28|1,729,926,879.72
流动负债：|||
短期借款|七、31|40,000,000.00|20,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|七、32|3,297,270.60|
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据|七、34|193,900,000.00|97,445,200.00
应付账款|七、35|205,145,130.91|124,838,924.23
预收款项||87,694,315.47|48,560,235.03
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、37|29,699,028.02|33,139,100.75
应交税费|七、38|2,772,221.30|2,119,919.44
其他应付款|七、39|2,667,424.54|4,975,911.82
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
page|63
一年内到期的非流动负债|七、41|23,250,000.00|
其他流动负债|||
流动负债合计||588,425,390.84|331,079,291.27
非流动负债：|||
保险合同准备金|||
长期借款|七、43|126,750,000.00|
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|七、48|12,170,623.57|37,160,193.30
递延收益|七、49|19,520,206.99|4,271,039.17
递延所得税负债|七、29|102,871.18|160,070.02
其他非流动负债|||
非流动负债合计||158,543,701.74|41,591,302.49
负债合计||746,969,092.58|372,670,593.76
所有者权益（或股东权益）：|||
实收资本（或股本）|七、51|112,000,000.00|112,000,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、53|445,021,562.58|445,021,562.58
减：库存股|||
其他综合收益|||
专项储备|七、56|39,032,613.89|43,730,860.16
盈余公积|七、57|56,544,285.69|56,544,285.69
一般风险准备|||
未分配利润|七、58|904,577,918.54|699,959,577.53
归属于母公司所有者权益（或股东权益）合计||1,557,176,380.70|1,357,256,285.96
少数股东权益|||
所有者权益（或股东权益）合计||1,557,176,380.70|1,357,256,285.96
负债和所有者权益（或股东权益）总计||2,304,145,473.28|1,729,926,879.72
