page|79
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||4,965,786,303.54|4,436,770,057.94
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||1,249,862.75|2,647,224.72
收到其他与经营活动有关的现金||81,067,142.41|83,048,536.25
经营活动现金流入小计||5,048,103,308.70|4,522,465,818.91
购买商品、接受劳务支付的现金||4,492,470,816.77|3,940,274,825.91
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
page|80
支付给职工及为职工支付的现金||185,783,165.94|195,141,733.36
支付的各项税费||70,591,097.22|63,315,879.82
支付其他与经营活动有关的现金||114,873,175.96|109,549,469.12
经营活动现金流出小计||4,863,718,255.89|4,308,281,908.21
经营活动产生的现金流量净额||184,385,052.81|214,183,910.70
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||24,089,366.97|26,707,046.03
处置固定资产、无形资产和其他长期资产收回的现金净额||1,297,728.00|11,032,318.00
处置子公司及其他营业单位收到的现金净额|||5,437,284.51
收到其他与投资活动有关的现金||2,449,545,081.06|1,484,485,543.71
投资活动现金流入小计||2,474,932,176.03|1,527,662,192.25
购建固定资产、无形资产和其他长期资产支付的现金||215,728,288.77|63,589,681.25
投资支付的现金||54,500,000.00|4,900,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||160,516,323.13|
支付其他与投资活动有关的现金||2,070,000,000.00|2,079,000,000.00
投资活动现金流出小计||2,500,744,611.90|2,147,489,681.25
投资活动产生的现金流量净额||-25,812,435.87|-619,827,489.00
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||15,417,200.00|69,906,700.00
其中：子公司吸收少数股东投资收到的现金||15,417,200.00|3,240,000.00
取得借款收到的现金||20,812,800.00|60,000,000.00
收到其他与筹资活动有关的现金|||869,031,144.00
筹资活动现金流入小计||36,230,000.00|998,937,844.00
偿还债务支付的现金||21,510,000.00|175,014,867.62
分配股利、利润或偿付利息支付的现金||125,311,448.83|119,949,061.30
其中：子公司支付给少数股东的股利、利润||25,108,711.08|16,361,947.84
支付其他与筹资活动有关的现金||914,355.20|14,401,548.20
筹资活动现金流出小计||147,735,804.03|309,365,477.12
page|81
筹资活动产生的现金流量净额||-111,505,804.03|689,572,366.88
四、汇率变动对现金及现金等价物的影响||-10,093,024.56|754,519.42
五、现金及现金等价物净增加额||36,973,788.35|284,683,308.00
加：期初现金及现金等价物余额||467,972,028.45|183,288,720.45
六、期末现金及现金等价物余额||504,945,816.80|467,972,028.45
