page|122
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||766,934,000.21|398,223,329.26
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||47,771,078.82|27,863,904.35
收到其他与经营活动有关的现金|七、78|31,978,093.97|13,220,162.75
page|123
经营活动现金流入小计||846,683,173.00|439,307,396.36
购买商品、接受劳务支付的现金||512,078,110.94|202,865,686.73
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||92,815,136.51|65,990,223.66
支付的各项税费||40,577,350.77|29,311,276.36
支付其他与经营活动有关的现金|七、78|51,219,897.93|47,356,099.79
经营活动现金流出小计||696,690,496.15|345,523,286.54
经营活动产生的现金流量净额||149,992,676.85|93,784,109.82
二、投资活动产生的现金流量：|||
收回投资收到的现金||535,000,000.00|3,067,945.95
取得投资收益收到的现金||1,377,812.47|1,254.60
处置固定资产、无形资产和其他长期资产收回的现金净额||39,320.00|486.73
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78||21,259.34
投资活动现金流入小计||536,417,132.47|3,090,946.62
购建固定资产、无形资产和其他长期资产支付的现金||43,409,453.07|42,500,802.60
投资支付的现金||645,010,000.00|3,205,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
page|124
支付其他与投资活动有关的现金|七、78|500,000.00|766,000.00
投资活动现金流出小计||688,919,453.07|46,471,802.60
投资活动产生的现金流量净额||-152,502,320.60|-43,380,855.98
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||5,428,000,000.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||41,500,000.00|65,000,000.00
收到其他与筹资活动有关的现金|七、78||11,615,721.95
筹资活动现金流入小计||5,469,500,000.00|76,615,721.95
偿还债务支付的现金||31,500,000.00|127,500,000.00
分配股利、利润或偿付利息支付的现金||1,670,281.69|2,924,750.82
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|13,876,078.32|10,343,372.98
筹资活动现金流出小计||47,046,360.01|140,768,123.80
筹资活动产生的现金流量净额||5,422,453,639.99|-64,152,401.85
四、汇率变动对现金及现金等价物的影响||-7,939,179.45|-2,739,772.27
五、现金及现金等价物净增加额||5,412,004,816.79|-16,488,920.28
加：期初现金及现金等价物余额||154,774,252.49|171,263,172.77
六、期末现金及现金等价物余额||5,566,779,069.28|154,774,252.49
