page|113
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|七、1|5,579,956,761.44|177,311,516.09
结算备付金|||
拆出资金|||
交易性金融资产|七、2|110,010,000.00|
衍生金融资产|||
应收票据|七、4|30,278,919.35|49,394,121.56
应收账款|七、5|207,232,013.14|159,692,783.55
应收款项融资|七、6|19,751,383.49|2,936,424.00
预付款项|七、7|2,387,713.99|3,919,068.32
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|43,651,373.55|9,224,827.89
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|214,325,888.69|126,223,225.83
合同资产|七、10|19,964,389.17|11,016,672.58
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、12|9,923,367.63|8,910,289.46
流动资产合计||6,237,481,810.45|548,628,929.28
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产|七、21|105,264,614.86|92,280,092.08
在建工程|七、22|43,857,984.01|15,357,941.68
生产性生物资产|||
page|114
油气资产|||
使用权资产|||
无形资产|七、26|17,330,450.68|17,226,268.38
开发支出|||
商誉|||
长期待摊费用|七、29|2,558,082.69|1,645,377.44
递延所得税资产|七、30|15,108,051.17|7,382,715.46
其他非流动资产|七、31|1,363,006.02|4,375,773.88
非流动资产合计||185,482,189.43|138,268,168.92
资产总计||6,422,963,999.88|686,897,098.20
流动负债：|||
短期借款|七、32|20,011,693.55|31,545,649.31
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|七、35|10,339,432.26|11,588,415.06
应付账款|七、36|214,784,460.57|152,795,757.25
预收款项|||
合同负债|七、38|31,834,612.25|25,095,089.10
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、39|23,540,755.45|17,433,708.81
应交税费|七、40|50,037,746.22|22,592,436.31
其他应付款|七、41|19,921,012.24|6,953,329.86
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债|七、44|2,051,986.49|2,501,500.62
流动负债合计||372,521,699.03|270,505,886.32
非流动负债：|||
保险合同准备金|||
长期借款|七、45|21,528,667.00|
应付债券|||
其中：优先股|||
永续债|||
page|115
租赁负债|||
长期应付款|七、48|11,543,869.76|14,759,653.19
长期应付职工薪酬|||
预计负债|七、50|30,509,690.62|22,814,635.99
递延收益|七、51|1,581,906.75|1,662,516.15
递延所得税负债|||
其他非流动负债|||
非流动负债合计||65,164,134.13|39,236,805.33
负债合计||437,685,833.16|309,742,691.65
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|40,000,000.00|30,000,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、55|5,694,839,932.71|298,456,017.61
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积|七、59|24,802,478.21|6,353,227.54
一般风险准备|||
未分配利润|七、60|225,635,755.80|42,345,161.40
归属于母公司所有者权益（或股东权益）合计||5,985,278,166.72|377,154,406.55
少数股东权益|||
所有者权益（或股东权益）合计||5,985,278,166.72|377,154,406.55
负债和所有者权益（或股东权益）总计||6,422,963,999.88|686,897,098.20
