page|122
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|13,195,314,414.40|11,074,036,858.31
客户存款和同业存放款项净增加||
page|123
额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|263,211,828.72|248,236,365.54
收到其他与经营活动有关的现金|380,212,300.46|398,549,037.08
经营活动现金流入小计|13,838,738,543.58|11,720,822,260.93
购买商品、接受劳务支付的现金|10,891,301,328.59|9,227,981,361.74
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|882,851,557.90|739,605,433.61
支付的各项税费|804,933,718.94|625,271,091.95
支付其他与经营活动有关的现金|937,723,728.62|747,440,329.93
经营活动现金流出小计|13,516,810,334.05|11,340,298,217.23
经营活动产生的现金流量净额|321,928,209.53|380,524,043.70
二、投资活动产生的现金流量：||
收回投资收到的现金|9,996,000.00|
取得投资收益收到的现金|4,808,857.93|5,848,733.58
处置固定资产、无形资产和其他长期资产收回的现金净额|17,903,708.33|128,897,196.05
处置子公司及其他营业单位收到的现金净额||
page|124
收到其他与投资活动有关的现金|71,658,400.00|28,441,600.00
投资活动现金流入小计|104,366,966.26|163,187,529.63
购建固定资产、无形资产和其他长期资产支付的现金|917,339,690.92|944,726,050.98
投资支付的现金|80,000,000.00|36,000,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||29,000,000.00
投资活动现金流出小计|997,339,690.92|1,009,726,050.98
投资活动产生的现金流量净额|-892,972,724.66|-846,538,521.35
三、筹资活动产生的现金流量：||
吸收投资收到的现金|16,670,469.24|50,173,200.00
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|5,288,306,384.72|4,909,827,852.02
收到其他与筹资活动有关的现金|740,680,000.00|459,771,855.02
筹资活动现金流入小计|6,045,656,853.96|5,419,772,907.04
偿还债务支付的现金|4,852,288,365.00|4,229,857,430.00
分配股利、利润或偿付利息支付的现金|264,243,912.62|207,450,059.63
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|584,992,889.60|169,311,551.00
筹资活动现金流出小计|5,701,525,167.22|4,606,619,040.63
筹资活动产生的现金流量净额|344,131,686.74|813,153,866.41
四、汇率变动对现金及现金等价物的影响|-20,036,833.15|-10,781,073.70
五、现金及现金等价物净增加额|-246,949,661.54|336,358,315.06
加：期初现金及现金等价物余额|820,904,080.06|484,545,765.00
六、期末现金及现金等价物余额|573,954,418.52|820,904,080.06
