page|139
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|9,754,437,246.07|8,644,403,170.79
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加||
page|140
额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|505,597,974.02|380,352,388.93
收到其他与经营活动有关的现金|191,719,081.42|230,484,787.84
经营活动现金流入小计|10,451,754,301.51|9,255,240,347.56
购买商品、接受劳务支付的现金|6,634,378,548.74|5,738,369,734.36
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|1,313,560,295.81|1,289,648,372.74
支付的各项税费|477,721,134.53|515,722,681.30
支付其他与经营活动有关的现金|714,426,369.04|774,292,391.65
经营活动现金流出小计|9,140,086,348.12|8,318,033,180.05
经营活动产生的现金流量净额|1,311,667,953.39|937,207,167.51
二、投资活动产生的现金流量：||
收回投资收到的现金|3,178,828,807.51|2,529,257,345.80
取得投资收益收到的现金|8,849,754.29|8,656,179.04
处置固定资产、无形资产和其他长期资产收回的现金净额|139,578,604.35|43,251,518.07
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|16,748,094.50|17,473,854.65
投资活动现金流入小计|3,344,005,260.65|2,598,638,897.56
购建固定资产、无形资产和其他|423,277,198.55|411,566,326.82
page|141
长期资产支付的现金||
投资支付的现金|3,851,756,612.77|2,550,541,064.83
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|561,892,238.70|2,825,634.26
投资活动现金流出小计|4,836,926,050.02|2,964,933,025.91
投资活动产生的现金流量净额|-1,492,920,789.37|-366,294,128.35
三、筹资活动产生的现金流量：||
吸收投资收到的现金|1,895,239,991.20|41,490,372.80
其中：子公司吸收少数股东投资收到的现金|14,240,000.00|3,042,872.80
取得借款收到的现金|759,799,801.00|755,891,727.60
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|2,655,039,792.20|797,382,100.40
偿还债务支付的现金|796,708,677.83|523,230,746.20
分配股利、利润或偿付利息支付的现金|148,411,030.45|129,442,092.18
其中：子公司支付给少数股东的股利、利润|17,734,600.00|10,480,500.00
支付其他与筹资活动有关的现金|47,662,657.17|305,027,980.00
筹资活动现金流出小计|992,782,365.45|957,700,818.38
筹资活动产生的现金流量净额|1,662,257,426.75|-160,318,717.98
四、汇率变动对现金及现金等价物的影响|-33,600,646.43|346,449.21
五、现金及现金等价物净增加额|1,447,403,944.34|410,940,770.39
加：期初现金及现金等价物余额|2,673,575,462.47|2,262,634,692.08
六、期末现金及现金等价物余额|4,120,979,406.81|2,673,575,462.47
