page|98
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||10,608,141,031.76|9,869,381,354.71
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
page|99
收到的税费返还||5,339,105.17|14,867,671.01
收到其他与经营活动有关的现金||230,871,804.33|166,731,891.02
经营活动现金流入小计||10,844,351,941.26|10,050,980,916.74
购买商品、接受劳务支付的现金||9,087,891,444.29|8,414,495,898.21
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||229,683,032.96|195,582,017.77
支付的各项税费||208,879,164.67|124,163,293.55
支付其他与经营活动有关的现金||233,289,269.51|406,963,921.75
经营活动现金流出小计||9,759,742,911.43|9,141,205,131.28
经营活动产生的现金流量净额||1,084,609,029.83|909,775,785.46
二、投资活动产生的现金流量：|||
收回投资收到的现金||120,573,514.18|733,945,649.66
取得投资收益收到的现金||90,711,119.57|224,016,455.25
处置固定资产、无形资产和其他长期资产收回的现金净额||720.85|639,449.96
处置子公司及其他营业单位收到的现金净额|||101,234,694.98
收到其他与投资活动有关的现金||124,270,775.46|506,564,210.18
投资活动现金流入小计||335,556,130.06|1,566,400,460.03
购建固定资产、无形资产和其他长期资产支付的现金||292,348,102.66|113,279,789.75
投资支付的现金||412,718,964.17|903,689,521.98
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||2,382,164.54|2,540,551.17
投资活动现金流出小计||707,449,231.37|1,019,509,862.90
投资活动产生的现金流量净额||-371,893,101.31|546,890,597.13
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||6,000,000.00
其中：子公司吸收少数股东投资收到的现金|||6,000,000.00
取得借款收到的现金||373,832,016.79|104,576,446.39
page|100
收到其他与筹资活动有关的现金||1,018,427,815.29|2,289,220,042.48
筹资活动现金流入小计||1,392,259,832.08|2,399,796,488.87
偿还债务支付的现金||151,490,227.52|819,474,049.85
分配股利、利润或偿付利息支付的现金||167,494,560.40|61,284,708.16
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||1,890,863,689.35|3,447,264,213.91
筹资活动现金流出小计||2,209,848,477.27|4,328,022,971.92
筹资活动产生的现金流量净额||-817,588,645.19|-1,928,226,483.05
四、汇率变动对现金及现金等价物的影响||-15,407,559.78|-11,482,763.27
五、现金及现金等价物净增加额||-120,280,276.45|-483,042,863.73
加：期初现金及现金等价物余额||747,943,445.63|1,230,986,309.36
六、期末现金及现金等价物余额||627,663,169.18|747,943,445.63
