page|91
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|701,587,745.12|197,280,522.54
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|16,295,121.06|3,708,937.88
收到其他与经营活动有关的现金|3,871,387.73|5,077,273.54
经营活动现金流入小计|721,754,253.91|206,066,733.96
购买商品、接受劳务支付的现金|335,223,596.11|108,520,337.27
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|55,877,071.52|36,290,769.99
支付的各项税费|75,607,015.65|17,429,142.02
支付其他与经营活动有关的现金|27,628,756.18|19,075,378.58
经营活动现金流出小计|494,336,439.46|181,315,627.86
经营活动产生的现金流量净额|227,417,814.45|24,751,106.10
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金|4,289,016.23|9,792,541.62
page|92
处置固定资产、无形资产和其他长期资产收回的现金净额||5,600.00
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|190,000,000.00|290,000,000.00
投资活动现金流入小计|194,289,016.23|299,798,141.62
购建固定资产、无形资产和其他长期资产支付的现金|26,080,024.96|31,531,836.62
投资支付的现金||
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|320,000,000.00|245,000,000.00
投资活动现金流出小计|346,080,024.96|276,531,836.62
投资活动产生的现金流量净额|-151,791,008.73|23,266,305.00
三、筹资活动产生的现金流量：||
吸收投资收到的现金||
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金||
收到其他与筹资活动有关的现金|1,012,227.61|1,000,000.00
筹资活动现金流入小计|1,012,227.61|1,000,000.00
偿还债务支付的现金||
分配股利、利润或偿付利息支付的现金|59,366,118.00|20,400,000.00
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|47,289,757.77|1,000,000.00
筹资活动现金流出小计|106,655,875.77|21,400,000.00
筹资活动产生的现金流量净额|-105,643,648.16|-20,400,000.00
四、汇率变动对现金及现金等价物的影响|41,941.94|44,559.31
五、现金及现金等价物净增加额|-29,974,900.50|27,661,970.41
加：期初现金及现金等价物余额|64,115,469.33|36,453,498.92
六、期末现金及现金等价物余额|34,140,568.83|64,115,469.33
