page|69
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金||93,177,446.57|63,209,536.87
结算备付金|||
拆出资金|||
交易性金融资产|||
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据|||
应收账款||113,598,506.17|95,824,912.36
应收款项融资|||
预付款项||17,080,790.88|10,898,066.84
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||1,168,371.90|5,192,291.52
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||147,105,517.24|134,459,612.19
合同资产|||
持有待售资产|||
一年内到期的非流动资产||184,155.73|
其他流动资产||10,646,473.26|11,014,666.81
流动资产合计||382,961,261.75|320,599,086.59
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||
其他债权投资|||
持有至到期投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产||318,873,371.89|234,216,051.09
在建工程|||47,627,816.36
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||5,843,859.62|5,386,490.94
page|70
开发支出|||
商誉||326,015,835.10|326,015,835.10
长期待摊费用||2,220,850.99|3,615,853.57
递延所得税资产||1,615,870.03|1,253,940.37
其他非流动资产||2,519,180.12|54,891,706.17
非流动资产合计||657,088,967.75|673,007,693.60
资产总计||1,040,050,229.50|993,606,780.19
流动负债：|||
短期借款||45,500,000.00|54,700,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据|||
应付账款||45,430,384.74|62,067,180.75
预收款项||11,368,039.83|5,762,026.68
合同负债|||
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||5,534,602.23|5,292,952.24
应交税费||10,313,624.78|8,909,827.28
其他应付款||97,354,948.13|176,599,781.27
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债|||84,913.10
流动负债合计||215,501,599.71|313,416,681.32
非流动负债：|||
保险合同准备金|||
长期借款||79,200,000.00|
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益||5,093,566.59|4,266,666.63
递延所得税负债||41,247.01|54,996.00
其他非流动负债|||
非流动负债合计||84,334,813.60|4,321,662.63
page|71
负债合计||299,836,413.31|317,738,343.95
所有者权益（或股东权益）：|||
实收资本（或股本）||296,382,800.00|212,775,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||136,252,450.55|231,386,248.14
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积||41,056,597.23|37,303,385.81
一般风险准备|||
未分配利润||266,521,968.41|194,403,802.29
归属于母公司所有者权益（或股东权益）合计||740,213,816.19|675,868,436.24
少数股东权益|||
所有者权益（或股东权益）合计||740,213,816.19|675,868,436.24
负债和所有者权益（或股东权益）总计||1,040,050,229.50|993,606,780.19
