page|78
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|689,204,796.33|574,709,079.42
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还||
收到其他与经营活动有关的现金|48,008,895.40|27,203,161.70
经营活动现金流入小计|737,213,691.73|601,912,241.12
购买商品、接受劳务支付的现金|204,111,105.13|216,699,393.10
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|116,754,346.83|84,636,706.66
支付的各项税费|83,458,282.24|81,301,683.65
支付其他与经营活动有关的现金|177,118,480.78|159,197,322.88
经营活动现金流出小计|581,442,214.98|541,835,106.29
经营活动产生的现金流量净额|155,771,476.75|60,077,134.83
二、投资活动产生的现金流量：||
page|79
收回投资收到的现金|1,256,730,523.29|
取得投资收益收到的现金||
处置固定资产、无形资产和其他长期资产收回的现金净额|210,207.04|230,661.35
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|221,018,152.92|2,918,323,150.45
投资活动现金流入小计|1,477,958,883.25|2,918,553,811.80
购建固定资产、无形资产和其他长期资产支付的现金|75,438,046.60|22,071,884.23
投资支付的现金|1,245,000,000.00|32,000,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|215,000,000.00|2,619,120,000.00
投资活动现金流出小计|1,535,438,046.60|2,673,191,884.23
投资活动产生的现金流量净额|-57,479,163.35|245,361,927.57
三、筹资活动产生的现金流量：||
吸收投资收到的现金||
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金||
收到其他与筹资活动有关的现金||
筹资活动现金流入小计||
偿还债务支付的现金||
分配股利、利润或偿付利息支付的现金|38,621,528.00|20,690,104.35
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|151,957,390.39|
筹资活动现金流出小计|190,578,918.39|20,690,104.35
筹资活动产生的现金流量净额|-190,578,918.39|-20,690,104.35
四、汇率变动对现金及现金等价物的影响||
五、现金及现金等价物净增加额|-92,286,604.99|284,748,958.05
加：期初现金及现金等价物余额|896,750,463.10|612,001,505.05
page|80
六、期末现金及现金等价物余额|804,463,858.11|896,750,463.10
