page|71
项目|附注|2020 年度|2019 年度
一、营业总收入|七、61|1,215,709,742.85|1,244,739,999.73
其中：营业收入|七、61|1,215,709,742.85|1,244,739,999.73
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本|七、61|1,251,755,071.49|1,233,295,411.64
其中：营业成本|七、61|845,155,339.75|840,621,363.57
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|8,307,817.12|8,112,606.61
销售费用|七、63|175,532,780.69|178,053,305.73
管理费用|七、64|88,928,119.99|80,601,707.91
研发费用|七、65|81,013,103.53|76,127,813.66
财务费用|七、66|52,817,910.41|49,778,614.16
其中：利息费用||45,017,997.99|47,164,398.61
利息收入||2,414,574.97|1,836,597.37
加：其他收益|七、67|14,298,765.96|20,360,884.53
投资收益（损失以“－”号填列）|七、68|1,293,345.11|-37,846.60
其中：对联营企业和合营企业的投资收益|七、68|-209,935.38|-37,846.60
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|-1,005,497.13|
信用减值损失（损失以“-”号填列）|七、71|-18,449,459.33|-15,572,649.88
资产减值损失（损失以“-”号填列）|七、72|-12,018,350.60|-7,311,926.62
page|72
资产处置收益（损失以“－”号填列）|七、73|1,192,654.20|590,298.38
三、营业利润（亏损以“－”号填列）||-50,733,870.43|9,473,347.90
加：营业外收入|七、74|11,836,840.76|10,440,389.59
减：营业外支出|七、75|7,215,443.56|4,537,091.89
四、利润总额（亏损总额以“－”号填列）||-46,112,473.23|15,376,645.60
减：所得税费用|七、76|615,721.93|4,897,436.66
五、净利润（净亏损以“－”号填列）||-46,728,195.16|10,479,208.94
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-46,728,195.16|10,479,208.94
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||-41,915,731.68|11,070,482.28
2.少数股东损益（净亏损以“-”号填列）||-4,812,463.48|-591,273.34
六、其他综合收益的税后净额||-406,299.19|-13,972.84
（一）归属母公司所有者的其他综合收益的税后净额|七、77|-406,299.19|-13,972.84
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|七、77|-406,299.19|-13,972.84
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|七、77|-406,299.19|-13,972.84
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||-47,134,494.35|10,465,236.10
（一）归属于母公司所有者的综合收益总额||-42,322,030.87|11,056,509.44
（二）归属于少数股东的综合收益总额||-4,812,463.48|-591,273.34
八、每股收益：|||
page|73
（一）基本每股收益(元/股)|十八、2|-0.075|0.020
（二）稀释每股收益(元/股)|十八、2|-0.075|0.020
