page|126
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||252,060,761.30|270,226,442.56
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||10,337,555.21|11,448,026.16
收到其他与经营活动有关的现金|七、78|27,968,801.33|18,481,588.55
经营活动现金流入小计||290,367,117.84|300,156,057.27
购买商品、接受劳务支付的现金||100,794,397.95|92,939,784.38
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||97,928,410.15|72,959,905.51
支付的各项税费||29,299,188.60|33,313,033.39
支付其他与经营活动有关的现金|七、78|58,307,380.62|62,731,545.13
经营活动现金流出小计||286,329,377.32|261,944,268.41
经营活动产生的现金流量净额||4,037,740.52|38,211,788.86
二、投资活动产生的现金流量：|||
收回投资收到的现金||517,770,000.00|58,500,000.00
取得投资收益收到的现金||1,996,756.94|170,395.42
page|127
处置固定资产、无形资产和其他长期资产收回的现金净额||80,719.08|792,376.23
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||519,847,476.02|59,462,771.65
购建固定资产、无形资产和其他长期资产支付的现金||26,689,969.56|10,791,576.32
投资支付的现金||547,770,000.00|58,450,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||574,459,969.56|69,241,576.32
投资活动产生的现金流量净额||-54,612,493.54|-9,778,804.67
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||220,939,916.98|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||4,534,536.00|41,312,078.07
收到其他与筹资活动有关的现金|七、78||3,605,000.00
筹资活动现金流入小计||225,474,452.98|44,917,078.07
偿还债务支付的现金||38,846,614.07|39,009,923.03
分配股利、利润或偿付利息支付的现金||10,172,512.66|11,284,150.26
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|23,905,278.96|5,453,000.00
筹资活动现金流出小计||72,924,405.69|55,747,073.29
筹资活动产生的现金流量净额||152,550,047.29|-10,829,995.22
四、汇率变动对现金及现金等价物的影响||-685,268.61|-200,167.13
五、现金及现金等价物净增加额||101,290,025.66|17,402,821.84
加：期初现金及现金等价物余额||72,489,146.39|55,086,324.55
六、期末现金及现金等价物余额||173,779,172.05|72,489,146.39
