page|105
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金|||5,955,831,771.87  4,507,293,513.26
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||54,577,988.85|56,877,322.38
收到其他与经营活动有关的现金||227,349,678.53|801,352,451.73
经营活动现金流入小计|||6,237,759,439.25  5,365,523,287.37
购买商品、接受劳务支付的现金|||5,412,511,282.36  4,237,067,400.35
客户贷款及垫款净增加额|||
page|106
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||414,943,018.10|449,306,326.50
支付的各项税费||211,430,442.67|256,144,331.85
支付其他与经营活动有关的现金||800,103,307.02|683,249,794.88
经营活动现金流出小计|||6,838,988,050.15  5,625,767,853.58
经营活动产生的现金流量净额||-601,228,610.90|-260,244,566.21
二、投资活动产生的现金流量：|||
收回投资收到的现金||137,212,336.64|76,445,155.62
取得投资收益收到的现金||39,373,134.45|38,989,365.88
处置固定资产、无形资产和其他长期资产收回的现金净额||4,807,121.86|10,493,756.82
处置子公司及其他营业单位收到的现金净额||535,080,689.15|-5,122,072.52
收到其他与投资活动有关的现金||227,490,494.12|491,620,000.00
投资活动现金流入小计||943,963,776.22|612,426,205.80
购建固定资产、无形资产和其他长期资产支付的现金||247,637,516.17|230,803,186.37
投资支付的现金||171,000,000.00|681,727,650.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||36,153,200.50
支付其他与投资活动有关的现金||135,000,000.00|
投资活动现金流出小计||553,637,516.17|948,684,036.87
投资活动产生的现金流量净额||390,326,260.05|-336,257,831.07
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||201,517,299.89|9,387,510.89
其中：子公司吸收少数股东投资收到的现金||201,517,299.89|9,387,510.89
取得借款收到的现金|||3,359,004,701.12  4,443,810,328.44
发行债券收到的现金|||398,000,000.00
收到其他与筹资活动有关的现金||855,347,012.35|558,698,017.25
筹资活动现金流入小计|||4,415,869,013.36  5,409,895,856.58
偿还债务支付的现金|||3,252,799,250.68  4,178,238,870.04
分配股利、利润或偿付利息支付的现金||306,370,438.98|240,988,860.55
page|107
其中：子公司支付给少数股东的股利、利润||10,992,617.48|
支付其他与筹资活动有关的现金||489,251,665.50|446,188,382.64
筹资活动现金流出小计|||4,048,421,355.16  4,865,416,113.23
筹资活动产生的现金流量净额||367,447,658.20|544,479,743.35
四、汇率变动对现金及现金等价物的影响||-14,308,269.03|-33,543,700.64
五、现金及现金等价物净增加额||142,237,038.32|-85,566,354.57
加：期初现金及现金等价物余额|||1,565,586,562.06  1,651,152,916.63
六、期末现金及现金等价物余额|||1,707,823,600.38  1,565,586,562.06
