page|73
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||653,064,837.39|877,276,222.17
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|(七)、78|21,904,346.08|13,187,088.48
经营活动现金流入小计||674,969,183.47|890,463,310.65
购买商品、接受劳务支付的现金||462,462,165.43|605,781,705.95
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
page|74
支付给职工及为职工支付的现金||70,742,960.22|84,140,865.05
支付的各项税费||40,661,043.77|48,068,392.65
支付其他与经营活动有关的现金|(七)、78|40,253,908.39|51,567,728.26
经营活动现金流出小计||614,120,077.81|789,558,691.91
经营活动产生的现金流量净额||60,849,105.66|100,904,618.74
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,660,000,000.00|1,238,000,000.00
取得投资收益收到的现金||4,443,371.40|18,564,358.86
处置固定资产、无形资产和其他长期资产收回的现金净额||185,632.16|205,741.78
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||1,664,629,003.56|1,256,770,100.64
购建固定资产、无形资产和其他长期资产支付的现金||46,158,316.88|21,213,514.29
投资支付的现金||1,760,000,000.00|848,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||1,806,158,316.88|869,213,514.29
投资活动产生的现金流量净额||-141,529,313.32|387,556,586.35
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||32,796,019.54|
其中：子公司吸收少数股东投资收到的现金||32,796,019.54|
取得借款收到的现金||74,500,000.00|
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||107,296,019.54|
偿还债务支付的现金||14,500,000.00|
分配股利、利润或偿付利息支付的现金||1,462,458.34|34,943,025.00
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|(七)、78||919,737.00
筹资活动现金流出小计||15,962,458.34|35,862,762.00
筹资活动产生的现金流量净额||91,333,561.20|-35,862,762.00
四、汇率变动对现金及现金等价物的影响||108,647.05|-8,956.02
五、现金及现金等价物净增加额||10,762,000.59|452,589,487.07
加：期初现金及现金等价物余额||647,131,498.53|194,542,011.46
六、期末现金及现金等价物余额||657,893,499.12|647,131,498.53
