page|81
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||927,829,188.32|821,590,944.80
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||2,507,953.59|6,562,321.25
收到其他与经营活动有关的现金||34,549,126.74|33,318,425.46
经营活动现金流入小计||964,886,268.65|861,471,691.51
购买商品、接受劳务支付的现金||620,916,297.96|584,899,724.95
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||134,159,011.19|122,120,218.20
支付的各项税费||20,112,061.41|11,152,175.30
支付其他与经营活动有关的现金||38,961,663.22|49,602,890.64
经营活动现金流出小计||814,149,033.78|767,775,009.09
经营活动产生的现金流量净额||150,737,234.87|93,696,682.42
二、投资活动产生的现金流量：|||
收回投资收到的现金||956,000,000.00|652,000,000.00
取得投资收益收到的现金||14,966,597.87|11,061,329.76
处置固定资产、无形资产和其||14,526.00|11,900.00
page|82
他长期资产收回的现金净额|||
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||-|
投资活动现金流入小计||970,981,123.87|663,073,229.76
购建固定资产、无形资产和其他长期资产支付的现金||68,542,308.90|10,702,273.27
投资支付的现金||1,351,000,000.00|742,450,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||-|
投资活动现金流出小计||1,419,542,308.90|753,152,273.27
投资活动产生的现金流量净额||-448,561,185.03|-90,079,043.51
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金||690,000.00|300,000.00
筹资活动现金流入小计||690,000.00|300,000.00
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||22,716,698.21|20,489,224.39
其中：子公司支付给少数股东的股利、利润|||409,500.00
支付其他与筹资活动有关的现金||5,900,684.77|18,300,000.00
筹资活动现金流出小计||28,617,382.98|38,789,224.39
筹资活动产生的现金流量净额||-27,927,382.98|-38,489,224.39
四、汇率变动对现金及现金等价物的影响||-24,380.14|-131,281.34
五、现金及现金等价物净增加额||-325,775,713.28|-35,002,866.82
加：期初现金及现金等价物余额||715,418,296.10|750,421,162.92
六、期末现金及现金等价物余额||389,642,582.82|715,418,296.10
