page|81
项目|附注|2019 年度|2018 年度
一、营业总收入||5,310,784,512.40|3,458,785,165.46
其中：营业收入|附注七、61|5,310,784,512.40|3,458,785,165.46
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||4,179,234,919.10|2,495,723,437.21
其中：营业成本|附注七、61|3,380,217,850.45|2,028,960,630.26
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|附注七、62|456,321,035.19|140,353,570.57
销售费用|附注七、63|95,327,500.23|66,504,663.07
管理费用|附注七、64|243,100,250.96|231,599,449.35
研发费用|附注七、65|3,467,027.86|3,092,860.61
财务费用|附注七、66|801,254.41|25,212,263.35
其中：利息费用||33,969,103.47|56,347,176.09
利息收入||36,363,149.76|34,612,503.63
page|82
加：其他收益|附注七、67|61,689,197.01|68,709,848.27
投资收益（损失以“－”号填列）|附注七、68|787,569,709.69|506,257,655.96
其中：对联营企业和合营企业的投资收益||402,541,968.52|441,526,423.12
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|附注七、70|-9,624,785.33|-
|信用减值损失（损失以“-”号填列）  附注七、71|-8,217,260.97|-
|资产减值损失（损失以“-”号填列）  附注七、72|-75,969,333.40|12,323,164.39
|资产处置收益（损失以“－”号填列）  附注七、73|13,284,266.83|2,985,777.78
三、营业利润（亏损以“－”号填列）||1,900,281,387.13|1,553,338,174.65
加：营业外收入|附注七、74|3,180,719.73|189,082,937.09
减：营业外支出|附注七、75|2,583,301.68|1,799,990.43
四、利润总额（亏损总额以“－”号填列）||1,900,878,805.18|1,740,621,121.31
减：所得税费用|附注七、76|356,458,855.12|305,999,560.49
五、净利润（净亏损以“－”号填列）||1,544,419,950.06|1,434,621,560.82
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||1,544,419,950.06|1,434,621,560.82
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||1,083,512,752.70|978,159,205.31
2.少数股东损益（净亏损以“-”号填列）||460,907,197.36|456,462,355.51
六、其他综合收益的税后净额|附注七、57|145,987.71|-87,247.21
（一）归属母公司所有者的其他综合收益的税后净额||145,987.71|-87,247.21
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||145,987.71|-87,247.21
（1）权益法下可转损益的其他综合收益||-182,968.40|-161,755.21
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
page|83
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额||328,956.11|74,508.00
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||1,544,565,937.77|1,434,534,313.61
（一）归属于母公司所有者的综合收益总额||1,083,658,740.41|978,071,958.10
（二）归属于少数股东的综合收益总额||460,907,197.36|456,462,355.51
八、每股收益：|||
（一）基本每股收益(元/股)||0.80|0.73
（二）稀释每股收益(元/股)||0.80|0.73
