page|76
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,235,682,247.40|2,183,000,861.75
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
page|77
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|七、78、（1）|6,210,476.66|1,657,098.51
经营活动现金流入小计||2,241,892,724.06|2,184,657,960.26
购买商品、接受劳务支付的现金||1,618,737,822.37|1,828,981,381.31
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||63,544,695.35|63,059,624.22
支付的各项税费||109,700,063.83|93,718,363.02
支付其他与经营活动有关的现金|七、78、（2）|54,714,512.56|53,182,844.63
经营活动现金流出小计||1,846,697,094.11|2,038,942,213.18
经营活动产生的现金流量净额||395,195,629.95|145,715,747.08
二、投资活动产生的现金流量：|||
收回投资收到的现金||2,249,000,000.00|80,000,000.00
取得投资收益收到的现金||11,339,423.33|76,712.33
处置固定资产、无形资产和其他长期资产收回的现金净额||23,825.00|
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78、（3）|3,860,525.18|624,781.92
投资活动现金流入小计||2,264,223,773.51|80,701,494.25
购建固定资产、无形资产和其他长期资产支付的现金||218,816,604.19|62,082,018.08
投资支付的现金||2,507,000,000.00|80,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
page|78
支付其他与投资活动有关的现金|||
投资活动现金流出小计||2,725,816,604.19|142,082,018.08
投资活动产生的现金流量净额||-461,592,830.68|-61,380,523.83
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||877,408,706.29|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||141,240,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||877,408,706.29|141,240,000.00
偿还债务支付的现金||141,240,000.00|141,240,000.00
分配股利、利润或偿付利息支付的现金||55,415,517.95|6,455,302.35
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78、（6）|48,053,246.00|
筹资活动现金流出小计||244,708,763.95|147,695,302.35
筹资活动产生的现金流量净额||632,699,942.34|-6,455,302.35
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||566,302,741.61|77,879,920.90
加：期初现金及现金等价物余额||222,970,983.05|145,091,062.15
六、期末现金及现金等价物余额||789,273,724.66|222,970,983.05
