page|73
项目|附注|2020 年度|2019 年度
一、营业总收入||6,428,249,565.49|6,382,822,629.01
其中：营业收入|七、61|6,428,249,565.49|6,382,822,629.01
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||6,673,570,606.67|6,286,378,137.68
其中：营业成本|七、61|5,881,582,617.54|5,468,920,500.38
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
page|74
保单红利支出|||
分保费用|||
税金及附加|七、62|49,738,266.68|59,707,259.95
销售费用|七、63|193,634,706.36|282,050,762.04
管理费用|七、64|219,516,989.47|214,770,484.09
研发费用|七、65|198,225,501.89|177,301,671.07
财务费用|七、66|130,872,524.73|83,627,460.15
其中：利息费用||149,972,433.75|138,336,681.23
利息收入||45,124,118.68|62,595,175.49
加：其他收益|七、67|33,892,224.70|46,658,023.92
投资收益（损失以“－”号填列）|七、68|487,109.56|-251,508.17
其中：对联营企业和合营企业的投资收益||94,694.22|-251,508.17
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、71|-117,951,391.31|-70,265,757.97
资产减值损失（损失以“-”号填列）|七、72|-148,992,066.50|-45,382,113.08
资产处置收益（损失以“－”号填列）|七、73|-1,405,522.68|-9,081,065.97
三、营业利润（亏损以“－”号填列）||-479,290,687.41|18,122,070.06
加：营业外收入|七、74|6,524,899.32|26,069,202.40
减：营业外支出|七、75|4,143,494.23|959,465.29
四、利润总额（亏损总额以“－”号填列）||-476,909,282.32|43,231,807.17
减：所得税费用|七、76|12,209,545.19|4,917,264.96
五、净利润（净亏损以“－”号填列）||-489,118,827.51|38,314,542.21
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-489,118,827.51|38,314,542.21
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||-490,589,525.74|43,265,842.12
2.少数股东损益（净亏损以“-”号填列）||1,470,698.23|-4,951,299.91
六、其他综合收益的税后净额||25,177,830.07|-131,552.39
page|75
（一）归属母公司所有者的其他综合收益的税后净额||25,530,836.63|-131,552.39
1．不能重分类进损益的其他综合收益||25,002,222.27|
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||25,002,222.27|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||528,614.36|-131,552.39
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||528,614.36|-131,552.39
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||-353,006.56|
七、综合收益总额||-463,940,997.44|38,182,989.82
（一）归属于母公司所有者的综合收益总额||-465,058,689.11|43,134,289.73
（二）归属于少数股东的综合收益总额||1,117,691.67|-4,951,299.91
八、每股收益：|||
（一）基本每股收益(元/股)||-0.88|0.08
（二）稀释每股收益(元/股)||-0.88|0.08
