page|75
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||118,554,529.60|152,525,318.64
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||6,488,028.15|4,574,053.65
收到其他与经营活动有关的现金||43,260,019.23|38,948,986.95
经营活动现金流入小计||168,302,576.98|196,048,359.24
购买商品、接受劳务支付的现金||81,465,099.20|110,295,459.57
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||39,090,972.75|86,597,329.53
page|76
支付的各项税费||4,326,941.81|7,053,285.04
支付其他与经营活动有关的现金||119,702,341.81|72,777,933.35
经营活动现金流出小计||244,585,355.57|276,724,007.49
经营活动产生的现金流量净额||-76,282,778.59|-80,675,648.25
二、投资活动产生的现金流量：|||
收回投资收到的现金||14,996,749.96|
取得投资收益收到的现金||-|
处置固定资产、无形资产和其他长期资产收回的现金净额||987,716.40|8,080,330.21
处置子公司及其他营业单位收到的现金净额||-|-16,884.88
收到其他与投资活动有关的现金||18,771.46|
投资活动现金流入小计||16,003,237.82|8,063,445.33
购建固定资产、无形资产和其他长期资产支付的现金||480,162.65|5,345,683.19
投资支付的现金||1.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||480,163.65|5,345,683.19
投资活动产生的现金流量净额||15,523,074.17|2,717,762.14
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||800,000.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||62,100,000.00|66,800,000.00
收到其他与筹资活动有关的现金||71,647,460.38|50,387,354.98
筹资活动现金流入小计||134,547,460.38|117,187,354.98
偿还债务支付的现金||63,200,000.00|66,794,842.61
分配股利、利润或偿付利息支付的现金||4,125,556.41|15,135,301.04
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||9,575,967.89|3,721,997.72
筹资活动现金流出小计||76,901,524.30|85,652,141.37
筹资活动产生的现金流量净额||57,645,936.08|31,535,213.61
四、汇率变动对现金及现金等价物的影响||23,006.64|167,746.78
五、现金及现金等价物净增加额||-3,090,761.70|-46,254,925.72
加：期初现金及现金等价物余||15,274,935.45|61,529,861.17
page|77
额|||
六、期末现金及现金等价物余额||12,184,173.75|15,274,935.45
