page|38
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金|七、1|208,563,949.24|197,098,250.72
结算备付金|||
拆出资金|||
交易性金融资产|||
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据|||
应收账款|七、5|66,295,814.40|65,227,040.36
应收款项融资|||
预付款项|七、7|238,830,066.84|234,668,800.40
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|3,175,984.46|5,391,173.41
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|66,794,104.01|66,640,605.44
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、10|79,891,752.30|67,484,593.35
流动资产合计||663,551,671.25|636,510,463.68
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||
其他债权投资|||
持有至到期投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|七、19|17,173,144.52|18,043,029.32
固定资产|七、20|1,288,174,795.52|749,157,225.71
在建工程|七、21|268,770,225.00|587,575,524.38
生产性生物资产|||
油气资产|||
使用权资产|||
page|39
无形资产|七、25|864,676.21|909,334.67
开发支出|||
商誉|||
长期待摊费用|七、28|3,941,854.45|3,955,196.84
递延所得税资产|七、29|18,407,152.55|16,826,633.47
其他非流动资产|七、30||51,602,148.00
非流动资产合计||1,597,331,848.25|1,428,069,092.39
资产总计||2,260,883,519.50|2,064,579,556.07
流动负债：|||
短期借款|七、31|550,000,000.00|560,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据|七、34|127,473,443.11|159,361,220.00
应付账款|七、35|189,350,295.14|208,042,842.99
预收款项|七、36|279,408,313.15|277,527,442.04
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、37|228,566.56|320,923.60
应交税费|七、38|102,919.45|-2,525,353.62
其他应付款|七、39|23,561,055.74|8,758,812.34
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七、41|100,500,000.00|
其他流动负债|||
流动负债合计||1,270,624,593.15|1,211,485,887.35
非流动负债：|||
保险合同准备金|||
长期借款|七、43|229,300,000.00|100,000,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|七、49|20,790,018.21|21,706,963.81
递延所得税负债|七、29|2,571,255.43|3,037,295.20
其他非流动负债|||
非流动负债合计||252,661,273.64|124,744,259.01
page|40
负债合计||1,523,285,866.79|1,336,230,146.36
所有者权益（或股东权益）：|||
实收资本（或股本）|七、51|404,599,600.00|404,599,600.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、53|102,173,294.67|102,173,294.67
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积|七、57|171,521,005.59|168,160,227.88
一般风险准备|||
未分配利润|七、58|59,303,752.45|53,416,287.16
归属于母公司所有者权益（或股东权益）合计||737,597,652.71|728,349,409.71
少数股东权益|||
所有者权益（或股东权益）合计||737,597,652.71|728,349,409.71
负债和所有者权益（或股东权益）总计||2,260,883,519.50|2,064,579,556.07
