page|112
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|1|466,684,124.70|332,657,914.57
结算备付金|||
拆出资金|||
交易性金融资产|||
衍生金融资产|||
应收票据|2|6,249,830.83|9,482,526.06
应收账款|3|1,120,084,871.94|876,839,158.69
应收款项融资|4|170,099,590.16|106,412,777.07
预付款项|5|38,401,019.17|21,500,225.88
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|6|255,570,703.96|111,032,971.58
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|7|504,256,547.17|413,579,988.41
合同资产|8|65,257,683.80|73,712,741.87
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|9|70,980,539.21|156,664,200.08
流动资产合计||2,697,584,910.94|2,101,882,504.21
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|10|124,831,672.30|71,525,903.02
其他权益工具投资|||
其他非流动金融资产|11|4,295,000.00|4,295,000.00
投资性房地产|12|6,331,820.68|
固定资产|13|1,991,602,829.40|1,187,695,525.81
在建工程|14|124,624,113.31|960,255,159.34
生产性生物资产|||
油气资产|||
使用权资产|15|7,422,651.25|
无形资产|16|175,214,311.79|181,352,002.34
开发支出|||
商誉|17|575,500,804.45|575,500,804.45
长期待摊费用|18|574,558.81|
递延所得税资产|19|36,708,865.04|31,468,173.20
page|113
其他非流动资产|20|123,653,811.67|
非流动资产合计||3,170,760,438.70|3,012,092,568.16
资产总计||5,868,345,349.64|5,113,975,072.37
流动负债：|||
短期借款|21|869,967,615.69|493,075,948.52
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|22|76,437,418.00|80,650,000.00
应付账款|23|477,174,110.09|384,710,848.49
预收款项|||
合同负债|24|93,674,478.38|17,837,794.94
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|25|37,023,697.54|36,312,933.87
应交税费|26|51,031,324.54|101,443,566.08
其他应付款|27|38,564,373.46|32,596,972.28
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|28|305,662,440.65|36,562,739.25
其他流动负债|29|11,184,824.63|1,100,229.80
流动负债合计||1,960,720,282.98|1,184,291,033.23
非流动负债：|||
保险合同准备金|||
长期借款|30|780,635,028.40|886,429,932.67
应付债券|||
其中：优先股|||
永续债|||
租赁负债|31|4,240,652.56|
长期应付款|||
长期应付职工薪酬|32|4,036,151.17|4,036,151.17
预计负债|33|2,960,920.08|2,125,106.24
递延收益|34|3,077,916.67|3,680,916.67
递延所得税负债|||
其他非流动负债|||
非流动负债合计||794,950,668.88|896,272,106.75
负债合计||2,755,670,951.86|2,080,563,139.98
所有者权益（或股东权益）：|||
实收资本（或股本）|35|596,659,565.00|426,185,404.00
其他权益工具|||
其中：优先股|||
永续债|||
page|114
资本公积|36|1,416,277,559.49|1,587,892,755.80
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积|37|152,980,723.03|91,493,289.94
一般风险准备|||
未分配利润|38|887,646,404.55|888,752,430.61
归属 于母公司所有 者权益（或股东权益）合计||3,053,564,252.07|2,994,323,880.35
少数股东权益||59,110,145.71|39,088,052.04
所 有 者 权 益 （ 或 股 东 权益）合计||3,112,674,397.78|3,033,411,932.39
负债和所有者权益（或股东权益）总计||5,868,345,349.64|5,113,975,072.37
