page|82
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,691,156,743.30|1,279,826,363.87
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||95,027,131.28|77,739,378.84
收到其他与经营活动有关的现金||11,272,279.30|14,889,217.92
经营活动现金流入小计||1,797,456,153.88|1,372,454,960.63
购买商品、接受劳务支付的现金||1,487,032,196.74|1,004,961,755.56
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||170,534,785.48|164,388,660.68
支付的各项税费||50,975,138.53|45,692,602.06
支付其他与经营活动有关的现金||70,776,987.08|51,425,865.84
page|83
经营活动现金流出小计||1,779,319,107.83|1,266,468,884.14
经营活动产生的现金流量净额||18,137,046.05|105,986,076.49
二、投资活动产生的现金流量：|||
收回投资收到的现金||542,490,823.23|418,470,000.00
取得投资收益收到的现金||4,886,237.82|5,249,237.87
处置固定资产、无形资产和其他长期资产收回的现金净额||299,440.00|6,500.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||547,676,501.05|423,725,737.87
购建固定资产、无形资产和其他长期资产支付的现金||16,782,413.59|12,898,010.36
投资支付的现金||448,890,000.00|415,980,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||144,556,701.05|4,130,810.97
支付其他与投资活动有关的现金|||19,437.51
投资活动现金流出小计||610,229,114.64|433,028,258.84
投资活动产生的现金流量净额||-62,552,613.59|-9,302,520.97
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||2,174,734.86
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||109,436,658.90|37,512,258.84
收到其他与筹资活动有关的现金||88,161,000.00|
筹资活动现金流入小计||197,597,658.90|39,686,993.70
偿还债务支付的现金||37,852,193.81|22,411,991.54
分配股利、利润或偿付利息支付的现金||55,020,848.16|55,450,655.47
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||32,033,567.69|61,928,100.00
筹资活动现金流出小计||124,906,609.66|139,790,747.01
筹资活动产生的现金流量净额||72,691,049.24|-100,103,753.31
四、汇率变动对现金及现金等价物的影响||-2,537,440.29|-6,368,220.80
五、现金及现金等价物净增加额||25,738,041.41|-9,788,418.59
加：期初现金及现金等价物余额||328,276,692.10|338,065,110.69
page|84
六、期末现金及现金等价物余额||354,014,733.51|328,276,692.10
