page|50
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|七、1|341,291,467.98|320,226,995.63
结算备付金|||
拆出资金|||
交易性金融资产|||
衍生金融资产|||
应收票据|||
应收账款|七、5|113,098,429.79|103,391,887.14
应收款项融资|七、6|52,050,160.42|48,068,469.72
预付款项|七、7|2,186,565.33|988,024.13
page|51
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|1,142,562.43|4,126,507.10
其中：应收利息|||2,133,328.00
应收股利|||
买入返售金融资产|||
存货|七、9|105,726,742.54|85,851,081.18
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、13|159,116,918.96|195,327,550.44
流动资产合计||774,612,847.45|757,980,515.34
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|七、20|234,582.95|
固定资产|七、21|151,279,412.23|139,699,080.61
在建工程|七、22|215,044.26|20,384,537.75
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七、26|31,135,254.79|32,235,616.05
开发支出|||
商誉|||
长期待摊费用|七、29|4,182,081.71|6,206,325.55
递延所得税资产|七、30|2,618,056.63|2,895,336.13
其他非流动资产|七、31|2,730,085.50|1,459,700.00
非流动资产合计||192,394,518.07|202,880,596.09
资产总计||967,007,365.52|960,861,111.43
流动负债：|||
短期借款|||
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|七、35|1,060,000.00|1,060,000.00
应付账款|七、36|98,656,977.16|77,487,202.34
预收款项|||1,060,073.83
合同负债|七、38|968,876.18|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
page|52
代理承销证券款|||
应付职工薪酬|七、39|24,703,575.49|22,878,895.03
应交税费|七、40|879,211.74|1,571,599.91
其他应付款|七、41|232,485.56|165,767.15
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债|七、44|76,107.31|
流动负债合计||126,577,233.44|104,223,538.26
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|七、51|500,000.00|500,000.00
递延所得税负债|||
其他非流动负债|||
非流动负债合计||500,000.00|500,000.00
负债合计||127,077,233.44|104,723,538.26
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|148,160,000.00|148,160,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、55|275,931,382.67|275,931,382.67
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积|七、59|67,276,931.93|61,227,676.58
一般风险准备|||
未分配利润|七、60|322,155,884.09|346,133,076.07
归属于母公司所有者权益（或股东权益）合计||813,524,198.69|831,452,135.32
少数股东权益||26,405,933.39|24,685,437.85
所有者权益（或股东权益）合计||839,930,132.08|856,137,573.17
负债和所有者权益（或股东权益）总计||967,007,365.52|960,861,111.43
