page|58
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||381,198,681.30|374,331,533.50
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||90,976.66
收到其他与经营活动有关的现金|七、78|6,721,815.23|8,784,399.48
经营活动现金流入小计||387,920,496.53|383,206,909.64
购买商品、接受劳务支付的现||147,688,821.07|125,101,392.14
page|59
金|||
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||104,046,590.16|109,884,153.68
支付的各项税费||30,770,656.19|29,390,302.88
支付其他与经营活动有关的现金|七、78|33,100,824.70|41,078,225.45
经营活动现金流出小计||315,606,892.12|305,454,074.15
经营活动产生的现金流量净额||72,313,604.41|77,752,835.49
二、投资活动产生的现金流量：|||
收回投资收到的现金||542,000,000.00|653,000,000.00
取得投资收益收到的现金||7,630,175.98|8,299,735.60
处置固定资产、无形资产和其他长期资产收回的现金净额||5,178,700.00|49,172.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||554,808,875.98|661,348,907.60
购建固定资产、无形资产和其他长期资产支付的现金||19,464,713.92|47,971,510.33
投资支付的现金||504,000,000.00|634,350,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||523,464,713.92|682,321,510.33
投资活动产生的现金流量净额||31,344,162.06|-20,972,602.73
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||350,000.00
其中：子公司吸收少数股东投资收到的现金|||350,000.00
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||350,000.00
偿还债务支付的现金|||
分配股利、利润或偿付利息支||82,456,400.00|57,565,519.91
page|60
付的现金|||
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||82,456,400.00|57,565,519.91
筹资活动产生的现金流量净额||-82,456,400.00|-57,215,519.91
四、汇率变动对现金及现金等价物的影响||-136,894.12|278,571.14
五、现金及现金等价物净增加额||21,064,472.35|-156,716.01
加：期初现金及现金等价物余额||320,226,995.63|320,383,711.64
六、期末现金及现金等价物余额||341,291,467.98|320,226,995.63
