page|86
项目|附注|2021 年度|2020 年度
一、营业总收入||1,775,450,710.11|1,871,736,670.77
其中：营业收入|七、61|1,775,450,710.11|1,871,736,670.77
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,879,361,774.49|1,983,294,309.93
其中：营业成本|七、61|1,263,535,408.22|1,296,423,044.36
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|12,018,171.02|13,500,137.56
销售费用|七、63|414,506,388.75|455,780,204.61
page|87
管理费用|七、64|104,908,206.68|119,723,324.22
研发费用|七、65|21,092,048.07|37,477,620.36
财务费用|七、66|63,301,551.75|60,389,978.82
其中：利息费用||64,673,965.44|64,418,269.66
利息收入||1,854,693.26|4,883,414.75
加：其他收益|七、67|18,822,364.44|21,131,574.83
投资收益（损失以“－”号填列）|七、68|18,258,800.02|16,122,235.63
其中：对联营企业和合营企业的投资收益||9,163,834.28|912,924.81
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70||131,417.38
信用减值损失（损失以“-”号填列）|七、71|5,056,724.10|-49,684,138.58
资产减值损失（损失以“-”号填列）|七、72|-1,831,702.55|-356,785,368.24
资产处置收益（损失以“－”号填列）|七、73|100,113,953.68|-398,438.57
三、营业利润（亏损以“－”号填列）||36,509,075.31|-481,040,356.71
加：营业外收入|七、74|7,948,755.93|25,757,329.11
减：营业外支出|七、75|5,214,052.24|48,839,830.94
四、利润总额（亏损总额以“－”号填列）||39,243,779.00|-504,122,858.54
减：所得税费用|七、76|18,602,799.78|3,472,856.51
五、净利润（净亏损以“－”号填列）||20,640,979.22|-507,595,715.05
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||20,640,979.22|-507,595,715.05
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||22,716,282.29|-506,410,725.69
2.少数股东损益（净亏损以“-”号填列）||-2,075,303.07|-1,184,989.36
六、其他综合收益的税后净额|七、77|-15,639,065.61|-3,878,531.99
（一）归属母公司所有者的其他综合收益的税后净额||-15,639,065.61|-3,878,531.99
1．不能重分类进损益的其他综合收益||-15,639,065.61|-3,878,531.99
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他|||
page|88
综合收益|||
（3）其他权益工具投资公允价值变动||-15,639,065.61|-3,878,531.99
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||5,001,913.61|-511,474,247.04
（一）归属于母公司所有者的综合收益总额||7,077,216.68|-510,289,257.68
（二）归属于少数股东的综合收益总额||-2,075,303.07|-1,184,989.36
八、每股收益：|||
（一）基本每股收益(元/股)||0.03|-0.71
（二）稀释每股收益(元/股)||0.03|-0.71
