page|94
项目|附注|2019 年度|2018 年度
一、营业总收入||524,324,061.46|699,797,355.42
其中：营业收入|七（59）|524,324,061.46|699,797,355.42
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||471,252,058.65|468,655,474.73
其中：营业成本|七（59）|366,601,225.45|357,040,708.61
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七（60）|5,486,561.16|10,469,289.22
销售费用|七（61）|34,340,007.85|41,206,160.89
管理费用|七（62）|70,194,246.95|61,784,408.86
研发费用|七（63）|23,670,957.36|20,521,537.37
财务费用|七（64）|-29,040,940.12|-22,366,630.22
其中：利息费用||-424,983.54|2,179,488.37
利息收入||22,245,503.84|11,886,894.84
加：其他收益|七（65）|13,498,699.27|9,065,840.59
投资收益（损失以“－”号填列）|||
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
page|95
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七（69）|-891,143.16|-
资产减值损失（损失以“-”号填列）|七（70）|-1,090,542.40|-55,532,080.17
资产处置收益（损失以“－”号填列）|七（71）|-48,757.20|-171,050.41
三、营业利润（亏损以“－”号填列）||64,540,259.32|184,504,590.70
加：营业外收入|七（72）|385,707.43|10,402,931.17
减：营业外支出|七（73）|689,789.02|1,006,382.45
四、利润总额（亏损总额以“－”号填列）||64,236,177.73|193,901,139.42
减：所得税费用|七（74）|13,331,664.98|35,854,229.56
五、净利润（净亏损以“－”号填列）||50,904,512.75|158,046,909.86
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||50,904,512.75|158,046,909.86
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||50,904,512.75|158,046,909.86
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公|||
page|96
允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||50,904,512.75|158,046,909.86
（一）归属于母公司所有者的综合收益总额||50,904,512.75|158,046,909.86
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||0.5381|1.8227
（二）稀释每股收益(元/股)||0.5381|1.8227
