page|96
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|1,915,773,594.25|1,439,001,811.46
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|131,122,802.56|131,381,675.14
收到其他与经营活动有关的现金|18,956,785.26|16,885,052.46
经营活动现金流入小计|2,065,853,182.07|1,587,268,539.06
购买商品、接受劳务支付的现金|1,457,413,702.27|1,016,421,341.94
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|502,481,013.47|397,483,641.48
支付的各项税费|7,195,085.06|17,183,289.08
支付其他与经营活动有关的现金|96,623,211.66|92,328,886.36
经营活动现金流出小计|2,063,713,012.46|1,523,417,158.86
page|97
经营活动产生的现金流量净额|2,140,169.61|63,851,380.20
二、投资活动产生的现金流量：||
收回投资收到的现金||1,022,003,000.00
取得投资收益收到的现金||4,759,409.42
处置固定资产、无形资产和其他长期资产收回的现金净额|1,385,359.86|365,810.00
处置子公司及其他营业单位收到的现金净额|20,086,598.00|738,228.81
收到其他与投资活动有关的现金|7,083,450.88|649,530.00
投资活动现金流入小计|28,555,408.74|1,028,515,978.23
购建固定资产、无形资产和其他长期资产支付的现金|350,944,254.71|488,319,971.85
投资支付的现金||1,022,003,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|13,013,572.27|10,490,282.05
投资活动现金流出小计|363,957,826.98|1,520,813,253.90
投资活动产生的现金流量净额|-335,402,418.24|-492,297,275.67
三、筹资活动产生的现金流量：||
吸收投资收到的现金||
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|988,118,370.68|334,886,900.00
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|988,118,370.68|334,886,900.00
偿还债务支付的现金|601,370,144.70|130,878,920.00
分配股利、利润或偿付利息支付的现金|52,373,198.97|44,241,773.30
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|7,174,065.37|517,519.22
筹资活动现金流出小计|660,917,409.04|175,638,212.52
筹资活动产生的现金流量净额|327,200,961.64|159,248,687.48
四、汇率变动对现金及现金等价物的影响|-4,977,187.15|-15,158,047.18
page|98
五、现金及现金等价物净增加额|-11,038,474.14|-284,355,255.17
加：期初现金及现金等价物余额|275,411,671.60|559,766,926.77
六、期末现金及现金等价物余额|264,373,197.46|275,411,671.60
