page|80
项目|2021 年度|2020 年度
一、营业总收入|2,808,754,876.16|2,503,732,374.15
其中：营业收入|2,808,754,876.16|2,503,732,374.15
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|2,621,736,157.33|2,318,438,413.50
其中：营业成本|2,178,684,090.69|1,942,337,519.31
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|19,874,857.87|16,229,885.68
销售费用|99,315,648.31|63,796,234.21
管理费用|284,988,966.13|264,611,612.79
研发费用|57,014,669.02|43,709,428.30
财务费用|-18,142,074.69|-12,246,266.79
其中：利息费用|292,625.60|383,542.00
利息收入|19,096,175.19|13,229,349.08
page|81
加：其他收益|7,780,344.76|8,544,082.92
投资收益（损失以“－”号填列）|27,300,686.92|36,061,486.51
其中：对联营企业和合营企业的投资收益|-2,589,187.01|10,759,669.12
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|-29,945,271.22|-49,810,005.29
信用减值损失（损失以“-”号填列）|907,842.42|-5,498,179.63
资产减值损失（损失以“-”号填列）|-47,870,699.35|-49,485,022.46
资产处置收益（损失以“-”号填列）|51,979,300.12|173,918.20
三、营业利润（亏损以“－”号填列）|197,170,922.48|125,280,240.90
加：营业外收入|2,216,499.10|2,736,632.81
减：营业外支出|4,575,143.98|2,889,282.95
四、利润总额（亏损总额以“－”号填列）|194,812,277.60|125,127,590.76
减：所得税费用|41,876,629.08|31,469,887.02
五、净利润（净亏损以“－”号填列）|152,935,648.52|93,657,703.74
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|152,935,648.52|93,657,703.74
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|120,625,946.04|65,136,495.93
2.少数股东损益|32,309,702.48|28,521,207.81
六、其他综合收益的税后净额||
归属母公司所有者的其他综合收益的税后净额||
（一）不能重分类进损益的其他综合收益||
page|82
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额||
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|152,935,648.52|93,657,703.74
归属于母公司所有者的综合收益总额|120,625,946.04|65,136,495.93
归属于少数股东的综合收益总额|32,309,702.48|28,521,207.81
八、每股收益：||
（一）基本每股收益|0.2393|0.1292
（二）稀释每股收益|0.2393|0.1292
