page|80
项目|附注|2020 年度|2019 年度
一、营业总收入||1,101,607,723.36|1,230,222,475.42
其中：营业收入|附注七、61|1,101,607,723.36|1,230,222,475.42
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,019,335,583.55|1,120,621,059.46
其中：营业成本|附注七、61|832,025,873.99|947,770,541.53
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|附注七、62|4,381,660.64|6,246,851.88
销售费用|附注七、63|35,307,896.11|33,117,541.69
管理费用|附注七、64|62,155,407.99|68,207,468.79
研发费用|附注七、65|66,422,135.44|68,545,391.89
财务费用|附注七、66|19,042,609.38|-3,266,736.32
其中：利息费用||149,678.37|189,525.81
利息收入||1,584,941.62|1,125,513.07
加：其他收益|附注七、67|1,801,473.72|1,813,661.98
投资收益（损失以“－”号填列）|附注七、68|6,971,502.58|-4,404,385.25
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
page|81
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|附注七、70|7,404,050.00|1,266,100.00
信用减值损失（损失以“-”号填列）|附注七、71|-7,698,261.92|5,931,196.65
资产减值损失（损失以“-”号填列）|附注七、72|-4,191,426.20|-4,193,370.51
资产处置收益（损失以“－”号填列）|附注七、73|214,957.80|555,919.97
三、营业利润（亏损以“－”号填列）||86,774,435.79|110,570,538.80
加：营业外收入|附注七、74|2,200,679.40|4,045,872.09
减：营业外支出|附注七、75|66,263.25|59,070.97
四、利润总额（亏损总额以“－”号填列）||88,908,851.94|114,557,339.92
减：所得税费用|附注七、76|7,217,657.97|10,468,677.97
五、净利润（净亏损以“－”号填列）||81,691,193.97|104,088,661.95
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||81,691,193.97|104,088,661.95
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||81,691,193.97|104,088,661.95
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额|附注七、77|-64,119.51|-16,321.86
（一）归属母公司所有者的其他综合收益的税后净额||-64,119.51|-16,321.86
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-64,119.51|-16,321.86
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
page|82
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-64,119.51|-16,321.86
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||81,627,074.46|104,072,340.09
（一）归属于母公司所有者的综合收益总额||81,627,074.46|104,072,340.09
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||0.4724|0.6521
（二）稀释每股收益(元/股)|||
