page|100
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||143,861,033.74|122,063,088.80
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||42,886.22|215,837.49
收到其他与经营活动有关的现金|七、78|8,382,819.31|2,837,827.50
经营活动现金流入小计||152,286,739.27|125,116,753.79
购买商品、接受劳务支付的现金||61,693,192.76|50,452,265.33
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||34,841,838.49|24,138,490.42
支付的各项税费||20,556,200.96|16,078,429.48
支付其他与经营活动有关的现金|七、78|16,714,620.27|11,289,500.32
经营活动现金流出小计||133,805,852.48|101,958,685.55
经营活动产生的现金流量净额||18,480,886.79|23,158,068.24
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
page|101
处置固定资产、无形资产和其他长期资产收回的现金净额|||
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计|||
购建固定资产、无形资产和其他长期资产支付的现金||6,414,270.90|1,668,564.16
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||6,414,270.90|1,668,564.16
投资活动产生的现金流量净额||-6,414,270.90|-1,668,564.16
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||20,000,000.00|10,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||20,000,000.00|10,000,000.00
偿还债务支付的现金||10,000,000.00|6,000,000.00
分配股利、利润或偿付利息支付的现金||508,716.11|4,057,892.50
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|2,844,770.00|280,000.00
筹资活动现金流出小计||13,353,486.11|10,337,892.50
筹资活动产生的现金流量净额||6,646,513.89|-337,892.50
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||18,713,129.78|21,151,611.58
加：期初现金及现金等价物余额||51,829,207.30|30,677,595.72
六、期末现金及现金等价物余额||70,542,337.08|51,829,207.30
