page|110
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|812,073,067.91|799,728,630.37
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
page|111
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还||1,783,478.36
收到其他与经营活动有关的现金|72,941,942.71|106,913,084.64
经营活动现金流入小计|885,015,010.62|908,425,193.37
购买商品、接受劳务支付的现金|287,727,698.45|181,948,895.03
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|368,670,693.43|318,330,560.67
支付的各项税费|43,543,932.44|77,833,029.47
支付其他与经营活动有关的现金|99,811,235.96|98,429,072.43
经营活动现金流出小计|799,753,560.28|676,541,557.60
经营活动产生的现金流量净额|85,261,450.34|231,883,635.77
二、投资活动产生的现金流量：||
收回投资收到的现金|2,035,680.00|
取得投资收益收到的现金|672,984.04|
处置固定资产、无形资产和其他长期资产收回的现金净额|25,941.48|123,400.15
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||13,628,178.00
page|112
投资活动现金流入小计|2,734,605.52|13,751,578.15
购建固定资产、无形资产和其他长期资产支付的现金|90,618,746.47|220,979,073.54
投资支付的现金||59,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|90,618,746.47|221,038,073.54
投资活动产生的现金流量净额|-87,884,140.95|-207,286,495.39
三、筹资活动产生的现金流量：||
吸收投资收到的现金|194,024,905.65|
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|4,000,000.00|
收到其他与筹资活动有关的现金||5,646,258.30
筹资活动现金流入小计|198,024,905.65|5,646,258.30
偿还债务支付的现金|10,262,105.55|
分配股利、利润或偿付利息支付的现金|104,951.04|
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|14,731,905.65|
筹资活动现金流出小计|25,098,962.24|
筹资活动产生的现金流量净额|172,925,943.41|5,646,258.30
四、汇率变动对现金及现金等价物的影响||
五、现金及现金等价物净增加额|170,303,252.80|30,243,398.68
加：期初现金及现金等价物余额|332,596,687.86|302,353,289.18
六、期末现金及现金等价物余额|502,899,940.66|332,596,687.86
