page|70
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|七、1|144,333,340.58|384,681,660.19
结算备付金|||
拆出资金|||
交易性金融资产|||1,000,000.00
衍生金融资产|||
应收票据|七、4|427,500.00|
应收账款|七、5|394,663,578.39|299,508,230.68
应收款项融资|||
预付款项|七、7|12,270,496.31|9,414,190.34
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|41,580,067.31|80,456,262.30
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|4,019,873.45|4,561,462.53
合同资产|七、10|217,953,446.06|514,084,137.53
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、13|33,041,517.10|32,865,415.74
流动资产合计||848,289,819.20|1,326,571,359.31
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|七、16|65,797,329.63|53,770,965.45
长期股权投资||275,052,665.63|188,311,861.76
其他权益工具投资|||
page|71
其他非流动金融资产|七、19|5,000,000.00|
投资性房地产|七、20|4,593,774.96|4,667,311.08
固定资产|七、21|54,704,501.59|57,677,336.27
在建工程|||
生产性生物资产|||
油气资产|||
使用权资产|七、25|6,376,090.90|
无形资产|七、26|152,603,228.23|183,920,056.55
开发支出|||
商誉|||
长期待摊费用|七、29|12,848,246.75|4,659,837.97
递延所得税资产||242,708.77|22,866,000.83
其他非流动资产|七、31|409,135,371.58|320,703,208.01
非流动资产合计||986,353,918.04|836,576,577.92
资产总计||1,834,643,737.24|2,163,147,937.23
流动负债：|||
短期借款|||50,076,833.33
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款|七、36|178,259,422.84|201,870,086.89
预收款项|七、37|111,807.62|111,807.62
合同负债|七、38|156,419,428.16|215,907,215.24
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、39|5,438,949.07|3,882,567.46
应交税费|七、40|1,329,901.94|2,067,585.64
其他应付款|七、41|7,992,124.09|33,594,615.32
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七、43|10,006,740.00|47,500.00
其他流动负债|七、44|67,861,498.37|56,255,436.79
流动负债合计||427,419,872.09|563,813,648.29
非流动负债：|||
保险合同准备金|||
长期借款|七、45|55,250,000.00|30,000,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|七、47|4,212,357.95|
长期应付款|||
page|72
长期应付职工薪酬|||
预计负债|||
递延收益|||
递延所得税负债|||
其他非流动负债|七、52|32,467,156.39|32,572,622.29
非流动负债合计||91,929,514.34|62,572,622.29
负债合计||519,349,386.43|626,386,270.58
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|642,857,142.00|642,857,142.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、55|390,688,785.18|385,009,685.18
减：库存股|七、56|10,000,000.00|
其他综合收益|七、57|-7,290.09|-13,624.47
专项储备|||
盈余公积|七、59|47,672,869.79|47,672,869.79
一般风险准备|||
未分配利润|七、60|149,101,124.45|350,489,749.09
归属于母公司所有者权益（或股东权益）合计||1,220,312,631.33|1,426,015,821.59
少数股东权益||94,981,719.48|110,745,845.06
所有者权益（或股东权益）合计||1,315,294,350.81|1,536,761,666.65
负债和所有者权益（或股东权益）总计||1,834,643,737.24|2,163,147,937.23
