page|84
项目|附注|2019 年度|2018 年度
一、营业总收入||2,777,148,879.86|2,692,927,482.97
其中：营业收入||2,777,148,879.86|2,692,927,482.97
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,837,798,393.03|1,737,644,083.94
其中：营业成本||721,508,155.02|745,030,604.03
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||18,494,721.13|20,146,919.94
销售费用||848,794,150.01|701,021,658.61
管理费用||157,453,801.41|163,457,593.60
研发费用||78,043,444.04|97,651,504.31
财务费用||13,504,121.42|10,335,803.45
其中：利息费用||19,922,336.21|12,811,608.34
利息收入||6,600,893.88|2,677,914.67
加：其他收益||1,406,146.01|24,498,472.57
投资收益（损失以“－”号填列）||40,703,039.92|18,042,629.89
其中：对联营企业和合营企业的投资收益||28,673,805.30|-4,523,173.36
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||-6,713,238.08|
资产减值损失（损失以“-”号填列）||-9,123,121.54|-6,061,745.07
资产处置收益（损失以“－”号填列）||2,226,011.94|1,220,897.52
三、营业利润（亏损以“－”号填列）||967,849,325.08|992,983,653.94
加：营业外收入||3,671,355.49|1,798,023.87
减：营业外支出||19,023,473.81|17,248,053.34
四、利润总额（亏损总额以“－”号填列）||952,497,206.76|977,533,624.47
page|85
减：所得税费用||142,852,424.99|138,609,231.30
五、净利润（净亏损以“－”号填列）||809,644,781.77|838,924,393.17
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||809,644,781.77|838,924,393.17
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||811,206,148.03|838,605,479.74
2.少数股东损益（净亏损以“-”号填列）||-1,561,366.26|318,913.43
六、其他综合收益的税后净额||3,426,023.17|1,553,535.38
（一）归属母公司所有者的其他综合收益的税后净额||3,426,023.17|1,553,535.38
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||3,426,023.17|1,553,535.38
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额||3,426,023.17|1,553,535.38
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||813,070,804.94|840,477,928.55
（一）归属于母公司所有者的综合收益总额||814,632,171.20|840,159,015.12
（二）归属于少数股东的综合收益总额||-1,561,366.26|318,913.43
八、每股收益：|||
page|86
（一）基本每股收益(元/股)||0.40|0.41
（二）稀释每股收益(元/股)||0.40|0.41
