page|89
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,573,099,498.93|2,589,258,175.83
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||90,067.07|1,081,134.37
收到其他与经营活动有关的现金||144,802,313.69|49,326,556.64
经营活动现金流入小计||2,717,991,879.69|2,639,665,866.84
购买商品、接受劳务支付的现金||408,271,373.51|520,247,250.28
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||191,037,126.62|171,712,588.27
支付的各项税费||219,680,842.40|256,148,737.38
支付其他与经营活动有关的现金||746,832,801.42|814,621,895.19
经营活动现金流出小计||1,565,822,143.95|1,762,730,471.12
经 营 活动 产生 的 现金 流量净额||1,152,169,735.74|876,935,395.72
二、投资活动产生的现金流量：|||
收回投资收到的现金||561,000,000.00|507,000,000.00
取得投资收益收到的现金||18,055,132.84|28,995,893.79
处置固定资产、无形资产和其||24,020.00|5,363,717.31
page|90
他长期资产收回的现金净额|||
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||579,079,152.84|541,359,611.10
购建固定资产、无形资产和其他长期资产支付的现金||293,130,908.34|773,068,622.97
投资支付的现金||438,000,000.00|518,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||446,440.74|
投资活动现金流出小计||731,577,349.08|1,291,068,622.97
投 资 活动 产生 的 现金 流量净额||-152,498,196.24|-749,709,011.87
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||525,000,000.00|950,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||525,000,000.00|950,000,000.00
偿还债务支付的现金||851,310,000.00|501,310,000.00
分配股利、利润或偿付利息支付的现金||427,359,039.61|355,709,902.54
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||200,530,287.27|300,671,928.93
筹资活动现金流出小计||1,479,199,326.88|1,157,691,831.47
筹 资 活动 产生 的 现金 流量净额||-954,199,326.88|-207,691,831.47
四、汇率变动对现金及现金等价物的影响||3.06|27.29
五、现金及现金等价物净增加额||45,472,215.68|-80,465,420.33
加：期初现金及现金等价物余额||251,664,663.83|332,130,084.16
六、期末现金及现金等价物余额||297,136,879.51|251,664,663.83
