page|118
项目|2021 年度|2020 年度
一、营业总收入|7,978,663,417.50|7,158,313,368.95
其中：营业收入|7,978,663,417.50|7,158,313,368.95
利息收入||
已赚保费||
page|119
手续费及佣金收入||
二、营业总成本|7,229,515,110.03|6,222,210,594.59
其中：营业成本|5,619,157,354.63|4,837,805,892.91
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|84,482,574.35|63,144,509.32
销售费用|904,328,396.80|754,157,453.36
管理费用|470,728,534.51|397,239,305.18
研发费用|196,349,159.35|174,087,271.58
财务费用|-45,530,909.61|-4,223,837.76
其中：利息费用|19,316,892.02|36,740,196.24
利息收入|73,703,525.25|52,529,886.24
加：其他收益|105,930,635.65|148,552,096.29
投资收益（损失以“－”号填列）|28,592,723.13|1,829,747.97
其中：对联营企业和合营企业的投资收益|-9,173,483.15|-14,333,879.18
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|-771,838,349.81|-54,097,880.57
资产减值损失（损失以“-”号填列）|-72,822,293.43|-34,295,710.73
资产处置收益（损失以“-”号填列）|23,723,002.27|0.00
page|120
三、营业利润（亏损以“－”号填列）|62,734,025.28|998,091,027.32
加：营业外收入|28,823,035.26|15,033,055.67
减：营业外支出|30,426,008.22|51,969,480.87
四、利润总额（亏损总额以“－”号填列）|61,131,052.32|961,154,602.12
减：所得税费用|-89,903,327.06|112,767,015.05
五、净利润（净亏损以“－”号填列）|151,034,379.38|848,387,587.07
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|151,034,379.38|848,387,587.07
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|153,619,725.09|851,863,309.62
2.少数股东损益|-2,585,345.71|-3,475,722.55
六、其他综合收益的税后净额||
归属母公司所有者的其他综合收益的税后净额||
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准||
page|121
备||
5.现金流量套期储备||
6.外币财务报表折算差额||
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|151,034,379.38|848,387,587.07
归属于母公司所有者的综合收益总额|153,619,725.09|851,863,309.62
归属于少数股东的综合收益总额|-2,585,345.71|-3,475,722.55
八、每股收益：||
（一）基本每股收益|0.13|0.80
（二）稀释每股收益|0.13|0.80
