page|78
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||3,884,361,008.59|3,156,670,977.79
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净|||
page|79
增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||1,344,632.09|1,215,639.09
收到其他与经营活动有关的现金|七、78（1）|81,739,953.02|27,439,741.01
经营活动现金流入小计||3,967,445,593.70|3,185,326,357.89
购买商品、接受劳务支付的现金||1,455,030,507.05|1,283,742,313.97
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||376,790,463.82|366,291,357.36
支付的各项税费||381,109,475.93|359,884,531.17
支付其他与经营活动有关的现金|七、78（2）|1,422,965,037.76|939,446,827.05
经营活动现金流出小计||3,635,895,484.56|2,949,365,029.55
经营活动产生的现金流量净额||331,550,109.14|235,961,328.34
二、投资活动产生的现金流量：|||
收回投资收到的现金||213,200,000.00|380,000,000.00
取得投资收益收到的现金||2,266,301.37|4,653,362.83
处置固定资产、无形资产和其他长期资产收回的现金净额||37,500.00|72,000.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78（3）|66,052,759.40|2,500,000.00
投资活动现金流入小计||281,556,560.77|387,225,362.83
购建固定资产、无形资产和其他长期资产支付的现金||184,057,255.67|163,733,333.52
投资支付的现金||81,930,000.00|275,588,295.00
质押贷款净增加额|||
取得子公司及其他营业单位|||
page|80
支付的现金净额|||
支付其他与投资活动有关的现金|七、78（4）|1,035,148.02|2,500,000.00
投资活动现金流出小计||267,022,403.69|441,821,628.52
投资活动产生的现金流量净额||14,534,157.08|-54,596,265.69
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||2,266,300.00|21,085,273.44
其中：子公司吸收少数股东投资收到的现金||2,266,300.00|21,085,273.44
取得借款收到的现金||299,000,000.00|128,939,749.33
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||301,266,300.00|150,025,022.77
偿还债务支付的现金||214,230,868.48|259,800,000.00
分配股利、利润或偿付利息支付的现金||127,734,055.29|97,824,202.19
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78（6）|2,684,110.55|1,657,699.80
筹资活动现金流出小计||344,649,034.32|359,281,901.99
筹资活动产生的现金流量净额||-43,382,734.32|-209,256,879.22
四、汇率变动对现金及现金等价物的影响||56,437.91|117,952.25
五、现金及现金等价物净增加额||302,757,969.81|-27,773,864.32
加：期初现金及现金等价物余额||1,099,092,785.07|1,126,866,649.39
六、期末现金及现金等价物余额||1,401,850,754.88|1,099,092,785.07
