page|92
项目|2020 年度|2019 年度
一、营业总收入|4,941,441,556.43|3,737,888,401.79
其中：营业收入|4,941,441,556.43|3,737,888,401.79
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|4,507,513,270.20|3,367,339,892.67
其中：营业成本|3,998,904,885.37|2,938,413,282.23
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|14,857,819.84|13,287,909.22
销售费用|376,015,816.87|295,912,107.12
管理费用|102,508,301.42|96,447,392.84
研发费用||
财务费用|15,226,446.70|23,279,201.26
其中：利息费用|20,523,907.45|34,386,210.85
利息收入|11,248,912.29|12,380,931.80
加：其他收益|33,006,869.82|26,998,078.43
投资收益（损失以“－”号填列）|1,748,633.88|
其中：对联营企业和合营企业的投资收益||
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
page|93
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|-554,641.33|2,920,891.71
资产减值损失（损失以“-”号填列）|6,983,336.41|-13,574,245.43
资产处置收益（损失以“-”号填列）|-60,643.68|3,053.42
三、营业利润（亏损以“－”号填列）|475,051,841.33|386,896,287.25
加：营业外收入|3,146,847.66|3,292,729.35
减：营业外支出|2,175,959.07|1,489,014.66
四、利润总额（亏损总额以“－”号填列）|476,022,729.92|388,700,001.94
减：所得税费用|95,788,755.27|67,778,468.60
五、净利润（净亏损以“－”号填列）|380,233,974.65|320,921,533.34
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|380,233,974.65|320,921,533.34
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|373,168,102.61|319,444,153.93
2.少数股东损益|7,065,872.04|1,477,379.41
六、其他综合收益的税后净额|2,173,979.88|-709,379.62
归属母公司所有者的其他综合收益的税后净额|2,173,979.88|-709,379.62
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合|2,173,979.88|-709,379.62
page|94
收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|2,173,979.88|-709,379.62
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|382,407,954.53|320,212,153.72
归属于母公司所有者的综合收益总额|375,342,082.49|318,734,774.31
归属于少数股东的综合收益总额|7,065,872.04|1,477,379.41
八、每股收益：||
（一）基本每股收益|0.90|0.78
（二）稀释每股收益|0.90|0.78
