page|80
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|498,808,056.66|509,577,590.88
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还||
收到其他与经营活动有关的现金|8,410,596.28|7,659,351.52
经营活动现金流入小计|507,218,652.94|517,236,942.40
购买商品、接受劳务支付的现金|322,006,925.65|359,318,612.37
客户贷款及垫款净增加额||
page|81
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|96,155,312.42|96,839,838.91
支付的各项税费|19,134,567.23|24,625,121.14
支付其他与经营活动有关的现金|95,114,844.12|79,828,105.18
经营活动现金流出小计|532,411,649.42|560,611,677.60
经营活动产生的现金流量净额|-25,192,996.48|-43,374,735.20
二、投资活动产生的现金流量：||
收回投资收到的现金|620,500,000.00|1,050,271,487.78
取得投资收益收到的现金|2,017,513.48|6,219,462.36
处置固定资产、无形资产和其他长期资产收回的现金净额||490.00
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|622,517,513.48|1,056,491,440.14
购建固定资产、无形资产和其他长期资产支付的现金|133,196,636.51|40,208,649.58
投资支付的现金|630,232,400.00|896,500,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||37,026,276.13
支付其他与投资活动有关的现金||
投资活动现金流出小计|763,429,036.51|973,734,925.71
投资活动产生的现金流量净额|-140,911,523.03|82,756,514.43
三、筹资活动产生的现金流量：||
吸收投资收到的现金|6,600,000.00|3,940,000.00
其中：子公司吸收少数股东投资收到的现金||3,940,000.00
取得借款收到的现金|143,420,000.00|106,095,400.00
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|150,020,000.00|110,035,400.00
偿还债务支付的现金|127,820,000.00|123,999,696.06
分配股利、利润或偿付利息支付的现金|6,993,108.97|10,181,821.15
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|3,252,423.05|3,255,726.91
筹资活动现金流出小计|138,065,532.02|137,437,244.12
筹资活动产生的现金流量净额|11,954,467.98|-27,401,844.12
四、汇率变动对现金及现金等价物的影响||
五、现金及现金等价物净增加额|-154,150,051.53|11,979,935.11
加：期初现金及现金等价物余额|254,937,259.03|242,957,323.92
六、期末现金及现金等价物余额|100,787,207.50|254,937,259.03
