page|77
项目|2020 年度|2019 年度
一、营业总收入|467,487,848.35|402,286,877.79
其中：营业收入|467,487,848.35|402,286,877.79
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|461,975,181.67|399,521,001.17
其中：营业成本|264,456,560.44|208,209,949.66
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
page|78
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|3,023,015.58|3,376,557.91
销售费用|120,118,957.29|118,632,289.18
管理费用|53,687,507.22|52,090,470.64
研发费用|9,721,678.50|10,872,775.54
财务费用|10,967,462.64|6,338,958.24
其中：利息费用|6,993,108.97|7,916,305.40
利息收入|3,542,756.88|8,874,730.56
加：其他收益|2,182,900.60|565,650.57
投资收益（损失以“－”号填列）|-212,999.49|810,945.98
其中：对联营企业和合营企业的投资收益|-267,421.73|793,758.07
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|5,287.50|
信用减值损失（损失以“-”号填列）|-11,755,004.18|-2,345,903.37
资产减值损失（损失以“-”号填列）|-61,766,992.94|-32,029,051.33
资产处置收益（损失以“-”号填列）|-5,795.04|56,840.77
三、营业利润（亏损以“－”号填列）|-66,039,936.87|-30,175,640.76
加：营业外收入|469,127.26|137,839.10
减：营业外支出|554,792.50|403,026.32
四、利润总额（亏损总额以“－”号填列）|-66,125,602.11|-30,440,827.98
减：所得税费用|1,577,597.20|-1,767,071.98
五、净利润（净亏损以“－”号填列）|-67,703,199.31|-28,673,756.00
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|-67,703,199.31|-28,673,756.00
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|-65,453,437.10|-29,734,923.09
2.少数股东损益|-2,249,762.21|1,061,167.09
六、其他综合收益的税后净额||
归属母公司所有者的其他综合收益的税后净额||
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
page|79
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额||
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|-67,703,199.31|-28,673,756.00
归属于母公司所有者的综合收益总额|-65,453,437.10|-29,734,923.09
归属于少数股东的综合收益总额|-2,249,762.21|1,061,167.09
八、每股收益：||
（一）基本每股收益|-0.45|-0.20
（二）稀释每股收益|-0.45|-0.20
