page|76
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||878,074,745.73|663,618,654.54
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得|||
page|77
的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||336,536.74|532,840.08
收到其他与经营活动有关的现金||95,316,112.59|41,541,638.10
经营活动现金流入小计||973,727,395.06|705,693,132.72
购买商品、接受劳务支付的现金||280,316,348.91|192,977,908.43
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||168,937,822.03|153,038,270.59
支付的各项税费||71,371,829.83|48,188,325.07
支付其他与经营活动有关的现金||191,269,781.99|171,385,613.67
经营活动现金流出小计||711,895,782.76|565,590,117.76
经营活动产生的现金流量净额||261,831,612.30|140,103,014.96
二、投资活动产生的现金流量：|||
收回投资收到的现金||918,910,000.00|1,250,000,000.00
取得投资收益收到的现金||15,766,061.72|17,841,556.45
处置固定资产、无形资产和其他长期资产收回的现金净额||920,713.39|59,784.93
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||935,596,775.11|1,267,901,341.38
购建固定资产、无形资产和其他长期资产支付的现金||177,138,217.20|85,176,227.20
投资支付的现金||866,200,000.00|1,297,706,447.00
质押贷款净增加额|||
page|78
取得子公司及其他营业单位支付的现金净额|||69,436,373.75
支付其他与投资活动有关的现金|||
投资活动现金流出小计||1,043,338,217.20|1,452,319,047.95
投资活动产生的现金流量净额||-107,741,442.09|-184,417,706.57
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||63,182,640.00|97,449,460.13
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||133,545,761.22|13,199,182.90
筹资活动现金流出小计||196,728,401.22|110,648,643.03
筹资活动产生的现金流量净额||-196,728,401.22|-110,648,643.03
四、汇率变动对现金及现金等价物的影响||-2,905.05|-13,056.84
五、现金及现金等价物净增加额||-42,641,136.06|-154,976,391.48
加：期初现金及现金等价物余额||282,912,442.93|437,888,834.41
六、期末现金及现金等价物余额||240,271,306.87|282,912,442.93
