page|93
项目|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：||
货币资金|871,483,051.56|505,751,254.80
结算备付金||
拆出资金||
交易性金融资产||
衍生金融资产||
应收票据||725,000.00
应收账款|3,235,247,300.15|2,308,657,385.74
应收款项融资||
预付款项|12,254,030.08|15,075,208.12
应收保费||
应收分保账款||
应收分保合同准备金||
其他应收款|357,739,215.12|403,941,486.51
其中：应收利息||
应收股利|9,562,500.00|11,250,000.00
买入返售金融资产||
存货|154,794,538.77|143,829,835.87
合同资产|1,201,675,626.48|1,240,582,570.41
持有待售资产||
一年内到期的非流动资产|461,487,088.26|350,253,859.67
其他流动资产|344,945,642.30|436,311,940.76
流动资产合计|6,639,626,492.72|5,405,128,541.88
非流动资产：||
发放贷款和垫款||
债权投资||
其他债权投资||
长期应收款|4,806,671,562.26|6,278,660,741.89
长期股权投资|631,967,789.22|796,787,471.98
page|94
其他权益工具投资|350,665,731.11|333,800,635.58
其他非流动金融资产|33,450,000.00|33,450,000.00
投资性房地产|39,210,029.26|21,997,157.22
固定资产|329,242,851.07|452,142,879.77
在建工程|41,654,480.07|7,984,241.64
生产性生物资产|672,829.95|1,147,768.71
油气资产||
使用权资产|151,282,890.85|
无形资产|2,251,034,849.58|1,638,170,601.31
开发支出||
商誉|8,087,964.45|9,592,964.45
长期待摊费用|27,623,886.72|51,063,628.46
递延所得税资产|127,140,445.92|99,218,999.24
其他非流动资产|572,598,541.99|86,934,716.02
非流动资产合计|9,371,303,852.45|9,810,951,806.27
资产总计|16,010,930,345.17|15,216,080,348.15
流动负债：||
短期借款|1,388,330,359.68|1,287,769,388.16
向中央银行借款||
拆入资金||
交易性金融负债||
衍生金融负债|2,063,047.02|
应付票据|98,825,954.53|66,438,365.70
应付账款|2,474,417,896.87|2,415,043,839.12
预收款项||
合同负债|75,650,792.56|80,405,225.38
卖出回购金融资产款||
吸收存款及同业存放||
代理买卖证券款||
代理承销证券款||
应付职工薪酬|17,335,924.02|23,466,629.42
应交税费|134,421,168.93|48,410,333.06
其他应付款|48,316,780.49|134,516,560.22
其中：应付利息||
应付股利||
应付手续费及佣金||
应付分保账款||
持有待售负债||
page|95
一年内到期的非流动负债|1,220,269,881.77|1,545,825,417.84
其他流动负债|319,555,101.02|361,323,833.79
流动负债合计|5,779,186,906.89|5,963,199,592.69
非流动负债：||
保险合同准备金||
长期借款|3,854,267,400.00|3,252,729,404.76
应付债券||
其中：优先股||
永续债||
租赁负债|111,498,650.36|
长期应付款|4,352,618.48|4,610,317.60
长期应付职工薪酬||
预计负债||
递延收益|61,937,479.45|65,384,788.59
递延所得税负债||
其他非流动负债|442,593,722.98|436,461,987.20
非流动负债合计|4,474,649,871.27|3,759,186,498.15
负债合计|10,253,836,778.16|9,722,386,090.84
所有者权益：||
股本|1,604,242,081.00|1,604,242,081.00
其他权益工具|789,481,132.10|789,481,132.10
其中：优先股|789,481,132.10|789,481,132.10
永续债||
资本公积|281,628,859.88|281,775,884.91
减：库存股||
其他综合收益|-58,702,983.61|-33,109,630.19
专项储备||
盈余公积|528,748,410.18|474,453,939.46
一般风险准备||
未分配利润|1,858,869,996.31|1,699,265,477.50
归属于母公司所有者权益合计|5,004,267,495.86|4,816,108,884.78
少数股东权益|752,826,071.15|677,585,372.53
所有者权益合计|5,757,093,567.01|5,493,694,257.31
负债和所有者权益总计|16,010,930,345.17|15,216,080,348.15
