page|83
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||299,836,853.51|288,144,521.48
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净|||
page|84
额|||
收到的税费返还||7,115,428.96|6,461,134.23
收到其他与经营活动有关的现金|七、78|13,492,624.29|8,887,736.59
经营活动现金流入小计||320,444,906.76|303,493,392.30
购买商品、接受劳务支付的现金||123,855,175.37|144,810,136.79
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||31,133,132.51|30,789,844.41
支付的各项税费||33,340,416.11|23,754,515.05
支付其他与经营活动有关的现金|七、78|28,862,346.96|29,351,185.95
经营活动现金流出小计||217,191,070.95|228,705,682.20
经营活动产生的现金流量净额||103,253,835.81|74,787,710.10
二、投资活动产生的现金流量：|||
收回投资收到的现金||2,000,000.00|
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||32,536,625.66|206,862.72
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78|528,080,916.11|756,970,728.40
投资活动现金流入小计||562,617,541.77|757,177,591.12
购建固定资产、无形资产和其他长期资产支付的现金||31,638,670.17|4,582,864.15
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78|548,000,000.00|670,000,000.00
投资活动现金流出小计||579,638,670.17|674,582,864.15
投资活动产生的现金流量净额||-17,021,128.40|82,594,726.97
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金||2,000,000.00|
page|85
取得借款收到的现金||2,897,167.40|9,751,413.20
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||2,897,167.40|9,751,413.20
偿还债务支付的现金||9,751,413.20|
分配股利、利润或偿付利息支付的现金||22,667,618.31|13,475,396.85
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78||3,122,982.00
筹资活动现金流出小计||32,419,031.51|16,598,378.85
筹资活动产生的现金流量净额||-29,521,864.11|-6,846,965.65
四、汇率变动对现金及现金等价物的影响||-2,266,220.57|471,373.90
五、现金及现金等价物净增加额||54,444,622.73|151,006,845.32
加：期初现金及现金等价物余额||236,755,647.88|85,748,802.56
六、期末现金及现金等价物余额||291,200,270.61|236,755,647.88
