page|105
项目|2021 年度|2020 年度
一、营业总收入|614,009,403.72|303,789,738.07
其中：营业收入|614,009,403.72|303,789,738.07
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|312,789,078.41|131,330,256.52
其中：营业成本|266,296,531.95|93,378,167.79
page|106
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|8,687,358.11|4,466,899.82
销售费用|834,899.84|565,922.53
管理费用|21,338,038.28|22,277,256.30
研发费用|16,903,696.40|10,976,845.52
财务费用|-1,271,446.17|-334,835.44
其中：利息费用|337,051.80|499,000.00
利息收入|1,907,079.81|1,256,315.60
加：其他收益|3,246,164.27|4,863,202.05
投资收益（损失以“－”号填列）|-182,710.00|3,625,729.17
其中：对联营企业和合营企业的投资收益|-345,621.12|-448,180.43
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|3,273,541.09|2,022,270.38
信用减值损失（损失以“-”号填列）|-8,438,715.31|-9,314,477.07
资产减值损失（损失以“-”号填列）||-1,642,850.56
资产处置收益（损失以“-”号填列）|7,623.60|524,391.53
三、营业利润（亏损以“－”号填列）|299,126,228.96|172,537,747.05
加：营业外收入||
page|107
减：营业外支出|65,957.09|5,912,416.29
四、利润总额（亏损总额以“－”号填列）|299,060,271.87|166,625,330.76
减：所得税费用|44,039,572.89|29,865,312.28
五、净利润（净亏损以“－”号填列）|255,020,698.98|136,760,018.48
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|255,020,698.98|136,760,018.48
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|255,020,698.98|136,760,018.48
2.少数股东损益||
六、其他综合收益的税后净额||
归属母公司所有者的其他综合收益的税后净额||
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
page|108
5.现金流量套期储备||
6.外币财务报表折算差额||
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|255,020,698.98|136,760,018.48
归属于母公司所有者的综合收益总额|255,020,698.98|136,760,018.48
归属于少数股东的综合收益总额||
八、每股收益：||
（一）基本每股收益|1.08|0.58
（二）稀释每股收益|1.08|0.58
